gene_id	transcript_id(s)	length	expected_count	FPKM
AT3G19590	AT3G19590.1	1418.00	115.00	8.44
AT3G19600	AT3G19600.1	1872.00	1.00	0.06
AT3G19613	AT3G19613.1	636.00	11.00	1.86
AT3G19615	AT3G19615.1	438.00	2.00	0.51
AT3G19620	AT3G19620.1	2477.00	40.00	1.66
AT3G19630	AT3G19630.1	1496.00	243.00	16.89
AT3G19640	AT3G19640.1	1861.00	298.00	16.57
AT3G19650	AT3G19650.1	1312.00	49.00	3.90
AT3G19660	AT3G19660.1	1153.00	48.00	4.36
AT3G19663	AT3G19663.1	490.00	4.00	0.89
AT3G19670	AT3G19670.1,AT3G19670.2,AT3G19670.3,AT3G19670.4	3312.54	261.00	8.08
AT3G19680	AT3G19680.1	1856.00	3746.00	208.85
AT3G19690	AT3G19690.1	637.00	22.00	3.72
AT3G19700	AT3G19700.1	3460.00	720.00	21.33
AT3G19710	AT3G19710.1	1451.00	2212.00	158.64
AT3G19720	AT3G19720.1,AT3G19720.2,AT3G19720.3	2758.55	636.00	23.70
AT3G19740	AT3G19740.1	3492.00	298.00	8.75
AT3G19760	AT3G19760.1	1760.00	1042.00	61.33
AT3G19770	AT3G19770.1,AT3G19770.2	2061.36	148.00	7.41
AT3G19780	AT3G19780.1,AT3G19780.2,AT3G19780.3,AT3G19780.4	3250.00	227.00	7.17
AT3G19790	AT3G19790.1,AT3G19790.2	865.16	121.00	14.81
AT3G19800	AT3G19800.1,AT3G19800.2	966.83	703.00	76.66
AT3G19810	AT3G19810.1,AT3G19810.2	1457.22	269.00	19.21
AT3G19820	AT3G19820.1,AT3G19820.2,AT3G19820.3	2149.64	2812.00	134.99
AT3G19830	AT3G19830.1,AT3G19830.2,AT3G19830.3,AT3G19830.4	2838.23	211.00	7.64
AT3G19840	AT3G19840.1	3031.00	181.00	6.13
AT3G19850	AT3G19850.1	2062.00	165.00	8.26
AT3G19860	AT3G19860.1,AT3G19860.2,AT3G19860.3	1521.46	766.00	52.33
AT3G19870	AT3G19870.1,AT3G19870.2	3506.28	237.00	6.93
AT3G19895	AT3G19895.1	2342.00	138.00	6.07
AT3G19900	AT3G19900.1,AT3G19900.2	1367.93	588.00	44.80
AT3G19910	AT3G19910.1,AT3G19910.2	1574.00	308.00	20.32
AT3G19930	AT3G19930.1,AT3G19930.2	2132.10	579.00	28.03
AT3G19950	AT3G19950.1,AT3G19950.2,AT3G19950.3	1409.70	207.00	15.29
AT3G19960	AT3G19960.1,AT3G19960.2,AT3G19960.3,AT3G19960.4,AT3G19960.5	4695.92	1217.60	26.51
AT3G19970	AT3G19970.1,AT3G19970.2,AT3G19970.3,AT3G19970.4,AT3G19970.5	1896.88	121.00	6.60
AT3G19980	AT3G19980.1	1629.00	345.03	21.98
AT3G19990	AT3G19990.1,AT3G19990.2	1543.00	174.00	11.72
AT3G20000	AT3G20000.1,AT3G20000.2	1560.54	464.00	30.89
AT3G20010	AT3G20010.1,AT3G20010.2,AT3G20010.3,AT3G20010.4,AT3G20010.5,AT3G20010.6,AT3G20010.7,AT3G20010.8	3570.88	211.00	6.06
AT3G20015	AT3G20015.1	2047.00	87.00	4.39
AT3G20020	AT3G20020.1,AT3G20020.2,AT3G20020.3	1768.79	152.00	8.90
AT3G20040	AT3G20040.1	2177.00	34.00	1.61
AT3G20050	AT3G20050.1	2192.00	1353.00	63.68
AT3G20060	AT3G20060.1,AT3G20060.2	860.80	548.00	67.44
AT3G20070	AT3G20070.1,AT3G20070.2,AT3G20070.3,AT3G20070.4	1367.86	112.00	8.53
AT3G20080	AT3G20080.1,AT3G20080.2,AT3G20080.3,AT3G20080.4,AT3G20080.5,AT3G20080.6	3241.95	254.52	8.06
AT3G20090	AT3G20090.1,AT3G20090.2	1913.11	58.00	3.14
AT3G20100	AT3G20100.1	1982.00	292.47	15.25
AT3G20110	AT3G20110.1	1951.00	3.94	0.21
AT3G20120	AT3G20120.1,AT3G20120.2,AT3G20120.3,AT3G20120.4	1714.35	255.06	15.42
AT3G20130	AT3G20130.1,AT3G20130.2	1945.00	29.00	1.54
AT3G20150	AT3G20150.1,AT3G20150.2	4043.00	79.00	2.00
AT3G20170	AT3G20170.1	1824.00	53.00	3.01
AT3G20180	AT3G20180.1,AT3G20180.2,AT3G20180.3,AT3G20180.4	837.75	10.00	1.27
AT3G20190	AT3G20190.1,AT3G20190.2	2322.00	8.00	0.36
AT3G20200	AT3G20200.1,AT3G20200.2,AT3G20200.3,AT3G20200.4	2627.00	25.99	1.02
AT3G20220	AT3G20220.1	629.00	13.00	2.23
AT3G20230	AT3G20230.1	1018.00	709.00	73.28
AT3G20240	AT3G20240.1	1570.00	156.00	10.32
AT3G20250	AT3G20250.1,AT3G20250.2,AT3G20250.3	3333.78	447.00	13.75
AT3G20260	AT3G20260.1	2572.00	131.00	5.24
AT3G20270	AT3G20270.1,AT3G20270.2,AT3G20270.3,AT3G20270.4,AT3G20270.5,AT3G20270.6	2605.16	138.00	5.45
AT3G20280	AT3G20280.1,AT3G20280.2,AT3G20280.3,AT3G20280.4,AT3G20280.5	2739.84	99.00	3.72
AT3G20290	AT3G20290.1,AT3G20290.2,AT3G20290.3	2062.25	554.00	27.74
AT3G20300	AT3G20300.1	2068.00	229.98	11.48
AT3G20310	AT3G20310.1	2168.00	424.00	20.18
AT3G20320	AT3G20320.1,AT3G20320.2,AT3G20320.3	1541.31	330.99	22.31
AT3G20330	AT3G20330.1,AT3G20330.2	1858.00	269.00	14.98
AT3G20340	AT3G20340.1	762.00	39.00	5.45
AT3G20350	AT3G20350.1	2740.00	95.99	3.60
AT3G20362	AT3G20362.1	144.00	9.00	8.49
AT3G20370	AT3G20370.1,AT3G20370.2	1490.00	7.00	0.49
AT3G20380	AT3G20380.1	1414.00	1.00	0.07
AT3G20390	AT3G20390.1,AT3G20390.2	1066.37	2769.00	272.75
AT3G20395	AT3G20395.1	865.00	2.99	0.37
AT3G20410	AT3G20410.1,AT3G20410.2	2193.67	320.00	15.05
AT3G20420	AT3G20420.1	1484.00	61.00	4.28
AT3G20430	AT3G20430.1	1111.00	92.00	8.69
AT3G20440	AT3G20440.1,AT3G20440.2,AT3G20440.3	3155.44	185.00	6.02
AT3G20450	AT3G20450.1	639.00	6.00	1.01
AT3G20460	AT3G20460.1	1807.00	14.00	0.80
AT3G20470	AT3G20470.1	1060.00	232.00	22.99
AT3G20475	AT3G20475.1,AT3G20475.2,AT3G20475.3	2794.05	21.00	0.77
AT3G20480	AT3G20480.1,AT3G20480.2,AT3G20480.3,AT3G20480.4,AT3G20480.5	1378.52	35.00	2.65
AT3G20490	AT3G20490.1	1861.00	58.00	3.22
AT3G20500	AT3G20500.1	1542.00	412.00	27.76
AT3G20510	AT3G20510.1	971.00	196.00	21.28
AT3G20520	AT3G20520.1	2391.00	8.00	0.34
AT3G20530	AT3G20530.1,AT3G20530.2	1636.00	4.00	0.25
AT3G20540	AT3G20540.1,AT3G20540.2	3482.46	309.99	9.13
AT3G20550	AT3G20550.1	1387.00	285.00	21.41
AT3G20560	AT3G20560.1	1798.00	135.00	7.77
AT3G20570	AT3G20570.1	912.00	151.00	17.50
AT3G20580	AT3G20580.1	2615.00	1.00	0.04
AT3G20600	AT3G20600.1	999.00	86.00	9.06
AT3G20620	AT3G20620.1	1983.00	76.00	3.96
AT3G20630	AT3G20630.1	2854.00	460.00	16.56
AT3G20640	AT3G20640.1,AT3G20640.2,AT3G20640.3,AT3G20640.4	2011.86	124.00	6.37
AT3G20650	AT3G20650.1,AT3G20650.2,AT3G20650.3	1683.24	142.00	8.75
AT3G20660	AT3G20660.1	2102.00	79.00	3.88
AT3G20670	AT3G20670.1	664.00	270.63	43.75
AT3G20680	AT3G20680.1	1127.00	318.00	29.58
AT3G20720	AT3G20720.1,AT3G20720.2	4006.88	363.00	9.27
AT3G20730	AT3G20730.1	1894.00	11.00	0.60
AT3G20740	AT3G20740.1	1563.00	137.00	9.10
AT3G20770	AT3G20770.1	2448.00	1606.71	67.59
AT3G20780	AT3G20780.1	2390.00	79.00	3.41
AT3G20790	AT3G20790.1	1344.00	362.00	28.09
AT3G20800	AT3G20800.1	1342.00	397.00	30.85
AT3G20810	AT3G20810.1,AT3G20810.2,AT3G20810.3,AT3G20810.4,AT3G20810.5	1692.03	1336.00	81.86
AT3G20820	AT3G20820.1	1586.00	594.00	38.89
AT3G20830	AT3G20830.1	1762.00	57.00	3.35
AT3G20860	AT3G20860.1	1251.00	52.00	4.34
AT3G20865	AT3G20865.1	459.00	4.00	0.96
AT3G20870	AT3G20870.1,AT3G20870.2,AT3G20870.3	1330.88	254.00	19.91
AT3G20890	AT3G20890.1,AT3G20890.2	1457.95	75.00	5.35
AT3G20898	AT3G20898.1	919.00	55.00	6.32
AT3G20900	AT3G20900.1	207.00	32.00	19.04
AT3G20910	AT3G20910.1	1264.00	174.00	14.38
AT3G20920	AT3G20920.1,AT3G20920.2	1338.00	401.00	31.26
AT3G20930	AT3G20930.1,AT3G20930.2	1491.13	145.00	10.11
AT3G20935	AT3G20935.1	1739.00	4.00	0.24
AT3G20960	AT3G20960.1,AT3G20960.2	1787.73	43.00	2.49
AT3G20970	AT3G20970.1,AT3G20970.2	1204.68	151.00	13.11
AT3G21000	AT3G21000.1	1512.00	6.00	0.41
AT3G21055	AT3G21055.1,AT3G21055.2	592.00	9918.00	1811.20
AT3G21060	AT3G21060.1	2346.00	163.00	7.16
AT3G21070	AT3G21070.1,AT3G21070.2,AT3G21070.3,AT3G21070.4	2040.08	288.00	14.58
AT3G21080	AT3G21080.1	1220.00	33.00	2.83
AT3G21090	AT3G21090.1	2450.00	12.00	0.50
AT3G21100	AT3G21100.1,AT3G21100.2,AT3G21100.3,AT3G21100.4	2389.41	164.00	7.07
AT3G21110	AT3G21110.1,AT3G21110.2,AT3G21110.3	1747.00	116.00	6.88
AT3G21140	AT3G21140.1	1810.00	176.00	10.07
AT3G21150	AT3G21150.1	1283.00	11.00	0.90
AT3G21160	AT3G21160.1,AT3G21160.2	2237.55	221.00	10.19
AT3G21175	AT3G21175.1,AT3G21175.2,AT3G21175.3	1410.36	262.00	19.35
AT3G21180	AT3G21180.1	3979.00	1.00	0.03
AT3G21190	AT3G21190.1	1855.00	314.00	17.52
AT3G21200	AT3G21200.1	1185.00	447.00	39.48
AT3G21210	AT3G21210.1	2762.00	8.00	0.30
AT3G21215	AT3G21215.1,AT3G21215.2,AT3G21215.3,AT3G21215.4	2176.80	610.00	28.91
AT3G21220	AT3G21220.1,AT3G21220.2	1843.00	200.00	11.23
AT3G21230	AT3G21230.1,AT3G21230.2,AT3G21230.3,AT3G21230.4	2085.29	136.00	6.73
AT3G21240	AT3G21240.1,AT3G21240.2,AT3G21240.3	1908.84	92.42	5.01
AT3G21250	AT3G21250.1,AT3G21250.2,AT3G21250.3,AT3G21250.4,AT3G21250.5,AT3G21250.6	4707.16	684.00	14.86
AT3G21260	AT3G21260.1,AT3G21260.2,AT3G21260.3	1026.71	120.00	12.29
AT3G21270	AT3G21270.1	1360.00	321.00	24.60
AT3G21280	AT3G21280.1,AT3G21280.2	1611.65	133.00	8.57
AT3G21290	AT3G21290.1,AT3G21290.2	4050.00	207.00	5.23
AT3G21295	AT3G21295.1,AT3G21295.2,AT3G21295.3	2799.15	138.00	5.07
AT3G21300	AT3G21300.1	2694.00	156.00	5.95
AT3G21305	AT3G21305.1	455.00	1.00	0.24
AT3G21310	AT3G21310.1,AT3G21310.2,AT3G21310.3	2627.00	16.00	0.63
AT3G21320	AT3G21320.1	2707.00	3.00	0.11
AT3G21330	AT3G21330.1	1814.00	2.00	0.11
AT3G21350	AT3G21350.1,AT3G21350.2	1004.53	268.00	28.09
AT3G21351	AT3G21351.1	596.00	3.00	0.54
AT3G21360	AT3G21360.1	1598.00	129.00	8.38
AT3G21370	AT3G21370.1	1914.00	4.00	0.22
AT3G21390	AT3G21390.1,AT3G21390.2	1462.00	106.00	7.54
AT3G21400	AT3G21400.1	1041.00	64.00	6.46
AT3G21405	AT3G21405.1	207.00	9.00	5.35
AT3G21420	AT3G21420.1	1629.00	32.00	2.04
AT3G21430	AT3G21430.2,AT3G21430.3,AT3G21430.4	4007.42	331.00	8.46
AT3G21460	AT3G21460.1	673.00	16.00	2.55
AT3G21465	AT3G21465.1,AT3G21465.2	1499.00	100.00	6.94
AT3G21470	AT3G21470.1	1658.00	9.00	0.56
AT3G21480	AT3G21480.1	3503.00	97.00	2.84
AT3G21500	AT3G21500.1,AT3G21500.2,AT3G21500.3	2295.84	35.00	1.57
AT3G21510	AT3G21510.1	1437.00	35.00	2.54
AT3G21520	AT3G21520.1	835.00	8.00	1.02
AT3G21530	AT3G21530.1,AT3G21530.2,AT3G21530.3,AT3G21530.4	1510.76	29.00	2.00
AT3G21540	AT3G21540.1	3224.00	153.99	4.90
AT3G21550	AT3G21550.1	980.00	1.00	0.11
AT3G21560	AT3G21560.1	1928.00	293.00	15.71
AT3G21580	AT3G21580.1	1542.00	145.00	9.77
AT3G21600	AT3G21600.1,AT3G21600.2,AT3G21600.3	1512.54	127.00	8.73
AT3G21610	AT3G21610.1,AT3G21610.2	951.95	239.00	26.48
AT3G21620	AT3G21620.1	2576.00	3.00	0.12
AT3G21630	AT3G21630.1	2181.00	218.00	10.31
AT3G21640	AT3G21640.1	1421.00	209.00	15.31
AT3G21650	AT3G21650.1,AT3G21650.2	2395.00	220.00	9.46
AT3G21670	AT3G21670.1	2209.00	98.00	4.58
AT3G21680	AT3G21680.1	1010.00	1.00	0.10
AT3G21690	AT3G21690.1	2215.00	542.00	25.24
AT3G21700	AT3G21700.1,AT3G21700.2,AT3G21700.3	1331.27	49.00	3.84
AT3G21710	AT3G21710.1,AT3G21710.2	1061.00	6.00	0.59
AT3G21720	AT3G21720.1	2213.00	3.00	0.14
AT3G21740	AT3G21740.1	1589.00	121.00	7.91
AT3G21750	AT3G21750.1	1961.00	576.00	30.36
AT3G21760	AT3G21760.1	1698.00	477.00	29.12
AT3G21770	AT3G21770.1	1237.00	112.00	9.46
AT3G21780	AT3G21780.1	1616.00	123.00	7.90
AT3G21790	AT3G21790.1	1725.00	382.00	22.95
AT3G21810	AT3G21810.1,AT3G21810.2	2202.09	176.00	8.24
AT3G21820	AT3G21820.1	1740.00	127.00	7.56
AT3G21865	AT3G21865.1	1443.00	508.00	36.64
AT3G21870	AT3G21870.1	906.00	13.00	1.52
AT3G21890	AT3G21890.1	1101.00	1.00	0.10
AT3G21950	AT3G21950.1,AT3G21950.2	1576.00	56.00	3.69
AT3G22060	AT3G22060.1	1145.00	71.00	6.50
AT3G22070	AT3G22070.1	781.00	53.00	7.22
AT3G22090	AT3G22090.1	544.00	1.00	0.20
AT3G22100	AT3G22100.1	832.00	1.00	0.13
AT3G22104	AT3G22104.1,AT3G22104.2,AT3G22104.3,AT3G22104.4	2088.75	88.00	4.35
AT3G22110	AT3G22110.1	1225.00	1201.00	102.51
AT3G22120	AT3G22120.1,AT3G22120.2	1359.25	10579.99	811.40
AT3G22125	AT3G22125.1,AT3G22125.2,AT3G22125.3,AT3G22125.4,AT3G22125.5	2783.61	291.00	10.75
AT3G22142	AT3G22142.1	4555.00	481.00	10.80
AT3G22150	AT3G22150.1,AT3G22150.2	3082.62	171.00	5.69
AT3G22160	AT3G22160.1	1207.00	60.00	5.20
AT3G22170	AT3G22170.1,AT3G22170.2	3040.02	493.00	16.65
AT3G22180	AT3G22180.1	2623.00	129.00	5.06
AT3G22183	AT3G22183.1	243.00	81.00	39.79
AT3G22190	AT3G22190.1,AT3G22190.2,AT3G22190.3,AT3G22190.4	1809.11	377.00	21.58
AT3G22200	AT3G22200.1,AT3G22200.2	1850.00	985.00	55.10
AT3G22210	AT3G22210.1	597.00	675.00	122.17
AT3G22220	AT3G22220.1,AT3G22220.2,AT3G22220.3,AT3G22220.4	2701.70	157.00	5.98
AT3G22230	AT3G22230.1	1062.00	1776.02	175.69
AT3G22231	AT3G22231.1	773.00	11865.44	1634.32
AT3G22235	AT3G22235.1,AT3G22235.2	525.49	6201.17	1286.48
AT3G22240	AT3G22240.1	621.00	15.39	2.67
AT3G22260	AT3G22260.1,AT3G22260.2,AT3G22260.3,AT3G22260.4,AT3G22260.5,AT3G22260.6	1254.00	60.00	5.00
AT3G22270	AT3G22270.1	3639.00	427.00	12.02
AT3G22290	AT3G22290.1,AT3G22290.2	1624.00	422.00	26.97
AT3G22300	AT3G22300.1	1089.00	239.00	23.04
AT3G22310	AT3G22310.1,AT3G22310.2	2196.76	264.99	12.44
AT3G22320	AT3G22320.1	1005.00	478.00	50.07
AT3G22330	AT3G22330.1	2338.00	443.00	19.53
AT3G22370	AT3G22370.1	1764.00	392.99	23.08
AT3G22380	AT3G22380.1,AT3G22380.2,AT3G22380.3	5679.99	4428.00	79.60
AT3G22400	AT3G22400.1	3128.00	61.00	2.00
AT3G22410	AT3G22410.1	1673.00	173.00	10.72
AT3G22415	AT3G22415.1	703.00	11.00	1.67
AT3G22420	AT3G22420.1,AT3G22420.2,AT3G22420.3,AT3G22420.4,AT3G22420.5,AT3G22420.6	2119.98	169.00	8.23
AT3G22425	AT3G22425.1,AT3G22425.2	1274.40	350.00	28.68
AT3G22430	AT3G22430.1	2265.00	53.00	2.41
AT3G22436	AT3G22436.1	259.00	1.00	0.46
AT3G22440	AT3G22440.1	2185.00	5356.00	252.89
AT3G22450	AT3G22450.1,AT3G22450.2	1010.09	18.00	1.88
AT3G22460	AT3G22460.1,AT3G22460.2	874.30	154.00	18.65
AT3G22470	AT3G22470.1,AT3G22470.2	1990.66	26.00	1.35
AT3G22480	AT3G22480.1,AT3G22480.2	819.04	233.00	30.20
AT3G22520	AT3G22520.1	3170.00	515.00	16.67
AT3G22530	AT3G22530.1	1032.00	146.00	14.88
AT3G22540	AT3G22540.1	758.00	5.00	0.70
AT3G22550	AT3G22550.1	1860.00	196.00	10.90
AT3G22560	AT3G22560.1	928.00	4.00	0.46
AT3G22565	AT3G22565.1,AT3G22565.2	1576.00	1.00	0.07
AT3G22570	AT3G22570.1,AT3G22570.2	601.00	2.00	0.36
AT3G22590	AT3G22590.1	1799.00	94.00	5.41
AT3G22600	AT3G22600.1	1414.00	62.00	4.57
AT3G22620	AT3G22620.1	868.00	22.00	2.68
AT3G22630	AT3G22630.1	872.00	320.00	38.85
AT3G22660	AT3G22660.1	1180.00	170.00	15.08
AT3G22670	AT3G22670.1	1899.00	18.00	0.98
AT3G22680	AT3G22680.1	2778.00	108.00	4.00
AT3G22690	AT3G22690.1,AT3G22690.2,AT3G22690.3	3116.00	40.08	1.32
AT3G22730	AT3G22730.1	1119.00	1.00	0.09
AT3G22740	AT3G22740.1	1622.00	258.00	16.51
AT3G22750	AT3G22750.1	2418.00	110.00	4.69
AT3G22760	AT3G22760.1,AT3G22760.2	2198.72	110.88	5.20
AT3G22770	AT3G22770.1	984.00	1.00	0.11
AT3G22780	AT3G22780.1	2659.00	438.00	16.94
AT3G22790	AT3G22790.1,AT3G22790.2,AT3G22790.3	5547.02	205.00	3.77
AT3G22800	AT3G22800.1	1938.00	7.00	0.37
AT3G22810	AT3G22810.1,AT3G22810.2,AT3G22810.3	1785.12	83.00	4.82
AT3G22820	AT3G22820.1	634.00	21.00	3.57
AT3G22840	AT3G22840.1	1035.00	61.00	6.20
AT3G22845	AT3G22845.1,AT3G22845.2	1061.61	374.00	37.01
AT3G22850	AT3G22850.1	1199.00	204.00	17.80
AT3G22870	AT3G22870.1	1242.00	1.00	0.08
AT3G22880	AT3G22880.1,AT3G22880.2	1253.38	56.00	4.67
AT3G22890	AT3G22890.1	1905.00	5387.99	292.52
AT3G22900	AT3G22900.1,AT3G22900.2	741.59	36.00	5.18
AT3G22910	AT3G22910.1	3199.00	8.00	0.26
AT3G22930	AT3G22930.1,AT3G22930.2	955.07	53.94	5.96
AT3G22942	AT3G22942.1	1238.00	78.00	6.59
AT3G22950	AT3G22950.1,AT3G22950.2	989.00	159.00	16.93
AT3G22960	AT3G22960.1	2256.00	3275.00	149.69
AT3G22961	AT3G22961.1	958.00	23.00	2.53
AT3G22970	AT3G22970.1,AT3G22970.2	1935.00	1219.00	65.14
AT3G22980	AT3G22980.1,AT3G22980.2,AT3G22980.3	3230.48	164.00	5.21
AT3G22990	AT3G22990.1	1662.00	192.00	11.98
AT3G23000	AT3G23000.1	1664.00	923.00	57.53
AT3G23010	AT3G23010.1,AT3G23010.2	2452.50	149.00	6.26
AT3G23020	AT3G23020.1	3121.00	40.00	1.32
AT3G23030	AT3G23030.1,AT3G23030.2	1060.00	446.00	44.21
AT3G23050	AT3G23050.1,AT3G23050.2,AT3G23050.3	1359.19	710.99	54.53
AT3G23070	AT3G23070.1	2977.00	266.00	9.18
AT3G23080	AT3G23080.1,AT3G23080.2,AT3G23080.3	1553.91	405.00	27.08
AT3G23090	AT3G23090.1,AT3G23090.2,AT3G23090.3,AT3G23090.4,AT3G23090.5	1337.37	30.00	2.34
AT3G23100	AT3G23100.1,AT3G23100.2	1017.06	116.74	12.08
AT3G23110	AT3G23110.1	2508.00	138.21	5.67
AT3G23120	AT3G23120.1	2398.00	87.79	3.77
AT3G23150	AT3G23150.1,AT3G23150.2	3150.39	149.00	4.85
AT3G23160	AT3G23160.1	2316.00	59.00	2.63
AT3G23170	AT3G23170.1	1042.00	675.00	68.10
AT3G23175	AT3G23175.1	1265.00	6.00	0.50
AT3G23190	AT3G23190.1	1074.00	3.00	0.29
AT3G23200	AT3G23200.1,AT3G23200.2	963.00	11.00	1.20
AT3G23210	AT3G23210.1,AT3G23210.2	1406.86	53.00	3.92
AT3G23240	AT3G23240.1	988.00	33.00	3.52
AT3G23250	AT3G23250.1,AT3G23250.2	1421.00	16.00	1.17
AT3G23255	AT3G23255.1,AT3G23255.2	873.21	74.00	8.97
AT3G23260	AT3G23260.1	1242.00	31.00	2.61
AT3G23270	AT3G23270.1,AT3G23270.2	3326.00	1.00	0.03
AT3G23280	AT3G23280.1,AT3G23280.2	1982.61	1178.00	61.41
AT3G23290	AT3G23290.2	1465.00	320.00	22.72
AT3G23300	AT3G23300.1,AT3G23300.2	2398.15	350.06	15.04
AT3G23310	AT3G23310.1	2621.00	261.00	10.24
AT3G23320	AT3G23320.1	576.00	1.00	0.19
AT3G23325	AT3G23325.1	588.00	187.01	34.40
AT3G23330	AT3G23330.1,AT3G23330.2	2294.06	41.00	1.84
AT3G23340	AT3G23340.1,AT3G23340.2	1718.80	189.00	11.40
AT3G23370	AT3G23370.1,AT3G23370.2,AT3G23370.3,AT3G23370.4	2486.00	12.00	0.50
AT3G23390	AT3G23390.1	624.00	708.00	122.25
AT3G23400	AT3G23400.1,AT3G23400.2,AT3G23400.3,AT3G23400.4	1187.35	1532.00	135.04
AT3G23410	AT3G23410.1,AT3G23410.2	2281.57	166.00	7.50
AT3G23430	AT3G23430.1	2994.00	308.00	10.56
AT3G23440	AT3G23440.1	1228.00	45.00	3.83
AT3G23450	AT3G23450.1,AT3G23450.2,AT3G23450.3,AT3G23450.4	1836.32	74.00	4.17
AT3G23460	AT3G23460.1	975.00	1.00	0.11
AT3G23480	AT3G23480.1,AT3G23480.2,AT3G23480.3	1686.81	368.00	22.62
AT3G23490	AT3G23490.1,AT3G23490.2,AT3G23490.3	1167.82	891.00	79.89
AT3G23510	AT3G23510.1	3191.00	4.75	0.15
AT3G23530	AT3G23530.1	3413.00	211.24	6.35
AT3G23540	AT3G23540.1,AT3G23540.2,AT3G23540.3	2028.10	267.00	13.60
AT3G23550	AT3G23550.1	1722.00	214.00	12.88
AT3G23560	AT3G23560.1,AT3G23560.2	2012.00	56.00	2.88
AT3G23570	AT3G23570.1,AT3G23570.2,AT3G23570.3	1211.00	526.00	45.43
AT3G23580	AT3G23580.1	1690.00	270.00	16.56
AT3G23590	AT3G23590.1	4328.00	350.00	8.27
AT3G23600	AT3G23600.1,AT3G23600.2	1088.70	2240.00	215.96
AT3G23605	AT3G23605.1	911.00	109.00	12.64
AT3G23610	AT3G23610.1,AT3G23610.2,AT3G23610.3,AT3G23610.4,AT3G23610.5,AT3G23610.6	1128.36	53.00	4.92
AT3G23620	AT3G23620.1	1416.00	236.00	17.35
AT3G23630	AT3G23630.1	1572.00	61.00	4.03
AT3G23635	AT3G23635.1	712.00	2.00	0.30
AT3G23640	AT3G23640.1,AT3G23640.2,AT3G23640.3	3423.24	605.00	18.12
AT3G23660	AT3G23660.1,AT3G23660.2	2689.78	303.00	11.58
AT3G23670	AT3G23670.1,AT3G23670.2	4330.00	103.00	2.43
AT3G23690	AT3G23690.1	2143.00	483.00	23.26
AT3G23700	AT3G23700.1	1586.00	1018.00	66.65
AT3G23710	AT3G23710.1,AT3G23710.2	1541.61	156.00	10.51
AT3G23730	AT3G23730.1	1216.00	472.00	40.59
AT3G23740	AT3G23740.1	2115.00	56.99	2.78
AT3G23750	AT3G23750.1	3562.00	555.00	15.97
AT3G23760	AT3G23760.1	882.00	124.00	14.88
AT3G23770	AT3G23770.1	1793.00	16.00	0.92
AT3G23780	AT3G23780.1,AT3G23780.2	4119.00	444.24	11.04
AT3G23790	AT3G23790.1	2716.00	356.00	13.48
AT3G23805	AT3G23805.1	913.00	64.00	7.41
AT3G23810	AT3G23810.1	1932.00	1016.00	54.37
AT3G23820	AT3G23820.1	2599.00	2876.00	113.85
AT3G23830	AT3G23830.1,AT3G23830.2	1075.24	201.00	19.63
AT3G23840	AT3G23840.1	1644.00	28.00	1.77
AT3G23870	AT3G23870.1,AT3G23870.2,AT3G23870.3,AT3G23870.4,AT3G23870.5	1265.17	20.00	1.65
AT3G23880	AT3G23880.1	1229.00	128.00	10.89
AT3G23890	AT3G23890.1,AT3G23890.2	5003.00	253.48	5.18
AT3G23900	AT3G23900.1,AT3G23900.2,AT3G23900.3,AT3G23900.4	3535.73	270.00	7.83
AT3G23910	AT3G23910.1,AT3G23910.2	1432.59	310.66	22.57
AT3G23920	AT3G23920.1	2519.00	1179.00	48.18
AT3G23930	AT3G23930.1	1129.00	10.00	0.93
AT3G23940	AT3G23940.1,AT3G23940.2	2220.00	433.00	20.12
AT3G23955	AT3G23955.1,AT3G23955.2	1206.00	3.00	0.26
AT3G23960	AT3G23960.1	1245.00	1.00	0.08
AT3G23980	AT3G23980.1	3150.00	362.00	11.79
AT3G23990	AT3G23990.1	2275.00	630.00	28.55
AT3G24000	AT3G24000.1	2164.00	103.00	4.91
AT3G24010	AT3G24010.1	1020.00	212.99	21.97
AT3G24020	AT3G24020.1	919.00	24.00	2.76
AT3G24030	AT3G24030.1	876.00	162.00	19.58
AT3G24040	AT3G24040.1	1573.00	273.00	18.02
AT3G24050	AT3G24050.1	1410.00	542.00	40.03
AT3G24070	AT3G24070.1	1710.00	161.00	9.76
AT3G24080	AT3G24080.1,AT3G24080.2,AT3G24080.3,AT3G24080.4	2252.20	232.00	10.62
AT3G24090	AT3G24090.1	2268.00	42.00	1.91
AT3G24100	AT3G24100.1	629.00	235.00	40.24
AT3G24110	AT3G24110.1,AT3G24110.2	1048.00	19.00	1.91
AT3G24120	AT3G24120.1,AT3G24120.2	1363.80	355.00	27.13
AT3G24140	AT3G24140.1,AT3G24140.2	1896.44	99.00	5.40
AT3G24150	AT3G24150.1,AT3G24150.2	1548.33	94.00	6.31
AT3G24160	AT3G24160.1	1684.00	1550.00	95.44
AT3G24170	AT3G24170.1,AT3G24170.2,AT3G24170.3	1835.57	474.00	26.73
AT3G24180	AT3G24180.1,AT3G24180.2	3645.38	443.99	12.48
AT3G24190	AT3G24190.1	2786.00	759.00	28.00
AT3G24200	AT3G24200.1,AT3G24200.2	1896.70	390.00	21.27
AT3G24225	AT3G24225.1	850.00	2.00	0.25
AT3G24230	AT3G24230.1	1761.00	4.00	0.24
