gene_id	transcript_id(s)	length	expected_count	FPKM
AT2G43580	AT2G43580.1	1047.00	13.00	1.12
AT2G43590	AT2G43590.1	1110.00	66.00	5.34
AT2G43610	AT2G43610.1	1279.00	11.00	0.77
AT2G43620	AT2G43620.1	1180.00	22.00	1.67
AT2G43630	AT2G43630.1	1218.00	189.00	13.88
AT2G43640	AT2G43640.1,AT2G43640.2,AT2G43640.3	746.00	158.00	19.32
AT2G43650	AT2G43650.1	2450.00	206.00	7.41
AT2G43660	AT2G43660.1,AT2G43660.2	471.00	3.00	0.60
AT2G43670	AT2G43670.1	595.00	2.00	0.31
AT2G43680	AT2G43680.1,AT2G43680.2,AT2G43680.3,AT2G43680.4,AT2G43680.5	2572.86	3776.00	129.19
AT2G43690	AT2G43690.1,AT2G43690.2,AT2G43690.3	2334.00	18.00	0.68
AT2G43700	AT2G43700.1,AT2G43700.2,AT2G43700.3,AT2G43700.4,AT2G43700.5	2667.76	31.00	1.02
AT2G43710	AT2G43710.1,AT2G43710.2	1775.98	1628.00	81.21
AT2G43720	AT2G43720.1,AT2G43720.2	776.11	34.00	3.99
AT2G43745	AT2G43745.1	1227.00	2.26	0.17
AT2G43750	AT2G43750.1,AT2G43750.2	1500.01	1457.74	86.43
AT2G43760	AT2G43760.1,AT2G43760.2,AT2G43760.3	1166.03	167.00	12.83
AT2G43770	AT2G43770.1	1423.00	339.00	21.22
AT2G43780	AT2G43780.1,AT2G43780.2,AT2G43780.3,AT2G43780.4	781.68	137.00	15.95
AT2G43790	AT2G43790.1	1714.00	732.00	37.87
AT2G43795	AT2G43795.1,AT2G43795.2	774.00	2.00	0.24
AT2G43800	AT2G43800.1	3277.00	451.08	12.08
AT2G43810	AT2G43810.1,AT2G43810.2,AT2G43810.3	897.33	379.00	38.20
AT2G43820	AT2G43820.1	1744.00	335.00	17.02
AT2G43840	AT2G43840.1,AT2G43840.2	1476.00	6.00	0.36
AT2G43850	AT2G43850.1,AT2G43850.2,AT2G43850.3	1929.27	261.00	11.97
AT2G43865	AT2G43865.1	460.00	2.00	0.41
AT2G43870	AT2G43870.1	1551.00	1.00	0.06
AT2G43890	AT2G43890.1	2060.00	54.00	2.32
AT2G43900	AT2G43900.1,AT2G43900.2	4438.67	256.00	5.05
AT2G43910	AT2G43910.1,AT2G43910.2,AT2G43910.3	1060.38	531.67	45.06
AT2G43920	AT2G43920.1,AT2G43920.2,AT2G43920.3,AT2G43920.4,AT2G43920.5,AT2G43920.6	1094.87	106.33	8.72
AT2G43930	AT2G43930.1,AT2G43930.2	934.27	72.00	6.96
AT2G43940	AT2G43940.1	1198.00	126.00	9.41
AT2G43945	AT2G43945.1	1253.00	816.00	58.21
AT2G43950	AT2G43950.1,AT2G43950.2	1434.19	359.00	22.29
AT2G43970	AT2G43970.1,AT2G43970.2	2125.00	7405.00	307.67
AT2G43980	AT2G43980.1	1691.00	204.00	10.70
AT2G43990	AT2G43990.1	2309.00	32.00	1.22
AT2G44000	AT2G44000.1	1483.00	3.00	0.18
AT2G44020	AT2G44020.1	2001.00	54.00	2.39
AT2G44040	AT2G44040.1	1499.00	165.00	9.79
AT2G44050	AT2G44050.1	1091.00	667.00	54.89
AT2G44060	AT2G44060.1,AT2G44060.2	1278.65	1273.00	88.93
AT2G44065	AT2G44065.1,AT2G44065.2,AT2G44065.3	1036.34	216.00	18.75
AT2G44080	AT2G44080.1	1287.00	274.00	19.01
AT2G44090	AT2G44090.1,AT2G44090.2,AT2G44090.3,AT2G44090.4,AT2G44090.5	2637.30	623.00	20.79
AT2G44100	AT2G44100.1,AT2G44100.2	1802.50	1802.00	88.54
AT2G44120	AT2G44120.1,AT2G44120.2	1505.49	1234.00	72.89
AT2G44130	AT2G44130.1	1445.00	603.00	37.15
AT2G44140	AT2G44140.1,AT2G44140.2,AT2G44140.3,AT2G44140.4,AT2G44140.5	3115.85	1131.00	31.87
AT2G44150	AT2G44150.1	1836.00	201.00	9.69
AT2G44160	AT2G44160.1	2058.00	1214.75	52.14
AT2G44180	AT2G44180.1,AT2G44180.2	1729.59	374.00	19.17
AT2G44190	AT2G44190.1	1999.00	30.00	1.33
AT2G44200	AT2G44200.1	2019.00	91.00	3.98
AT2G44210	AT2G44210.1,AT2G44210.2	1849.73	1380.00	66.04
AT2G44220	AT2G44220.1	1373.00	1.00	0.06
AT2G44230	AT2G44230.1	2174.00	219.00	8.89
AT2G44240	AT2G44240.1	1519.00	1.00	0.06
AT2G44260	AT2G44260.1,AT2G44260.2	2030.00	75.97	3.31
AT2G44270	AT2G44270.1	1419.00	91.49	5.74
AT2G44280	AT2G44280.1,AT2G44280.2,AT2G44280.3,AT2G44280.4	2235.70	103.00	4.06
AT2G44290	AT2G44290.1	1149.00	600.00	46.80
AT2G44300	AT2G44300.1	1068.00	85.00	7.15
AT2G44310	AT2G44310.1	615.00	423.00	63.45
AT2G44350	AT2G44350.1,AT2G44350.2,AT2G44350.3,AT2G44350.4	1729.33	1000.00	51.26
AT2G44360	AT2G44360.1	643.00	266.00	38.06
AT2G44370	AT2G44370.1	1171.00	3.00	0.23
AT2G44380	AT2G44380.1	1196.00	3.00	0.22
AT2G44400	AT2G44400.1	935.00	7.00	0.68
AT2G44410	AT2G44410.1	1953.00	481.00	21.78
AT2G44420	AT2G44420.1,AT2G44420.2,AT2G44420.3	1296.29	187.00	12.88
AT2G44430	AT2G44430.1	2373.00	217.00	8.06
AT2G44440	AT2G44440.1	1836.00	82.00	3.95
AT2G44450	AT2G44450.1,AT2G44450.2	1796.92	19.00	0.94
AT2G44460	AT2G44460.1,AT2G44460.2	1556.00	2.00	0.11
AT2G44480	AT2G44480.1,AT2G44480.2,AT2G44480.3,AT2G44480.4,AT2G44480.5	1624.50	24.00	1.31
AT2G44490	AT2G44490.1	2223.00	1262.00	50.08
AT2G44500	AT2G44500.1,AT2G44500.2	2356.70	1240.00	46.38
AT2G44510	AT2G44510.1	1395.00	46.00	2.94
AT2G44520	AT2G44520.1	1657.00	375.00	20.08
AT2G44525	AT2G44525.1	766.00	199.00	23.67
AT2G44530	AT2G44530.1,AT2G44530.2	1615.04	428.00	23.53
AT2G44570	AT2G44570.1,AT2G44570.2	1777.00	3.00	0.15
AT2G44578	AT2G44578.1	694.00	7.00	0.92
AT2G44580	AT2G44580.1,AT2G44580.2	1540.99	35.00	2.02
AT2G44590	AT2G44590.1,AT2G44590.2,AT2G44590.3	1791.00	3.00	0.15
AT2G44600	AT2G44600.1	1592.00	48.00	2.68
AT2G44610	AT2G44610.1	1251.00	1269.00	90.67
AT2G44620	AT2G44620.1	758.00	394.00	47.39
AT2G44630	AT2G44630.1	1418.00	10.00	0.63
AT2G44640	AT2G44640.1	1732.00	318.00	16.28
AT2G44650	AT2G44650.1	1171.00	528.34	40.41
AT2G44660	AT2G44660.1	1533.00	159.66	9.26
AT2G44670	AT2G44670.1	898.00	634.00	63.86
AT2G44680	AT2G44680.1,AT2G44680.2,AT2G44680.3	1549.17	365.00	20.94
AT2G44690	AT2G44690.1	1031.00	8.00	0.70
AT2G44700	AT2G44700.1	1328.00	19.00	1.28
AT2G44710	AT2G44710.1,AT2G44710.2,AT2G44710.3,AT2G44710.4	2267.44	385.00	14.98
AT2G44730	AT2G44730.1	1233.00	220.00	15.96
AT2G44735	AT2G44735.1	1144.00	7.00	0.55
AT2G44740	AT2G44740.1	1169.00	149.00	11.42
AT2G44745	AT2G44745.1	1025.00	25.00	2.19
AT2G44750	AT2G44750.1,AT2G44750.2	1008.46	171.01	15.27
AT2G44760	AT2G44760.1	1734.00	266.00	13.60
AT2G44770	AT2G44770.1	1607.00	302.00	16.69
AT2G44790	AT2G44790.1	1229.00	62.00	4.51
AT2G44800	AT2G44800.1	1258.00	43.00	3.05
AT2G44820	AT2G44820.1,AT2G44820.2	1131.53	63.00	4.99
AT2G44830	AT2G44830.1,AT2G44830.2,AT2G44830.3	2717.94	251.00	8.12
AT2G44840	AT2G44840.1	1113.00	21.00	1.69
AT2G44850	AT2G44850.1,AT2G44850.2,AT2G44850.3	1402.90	110.21	7.00
AT2G44860	AT2G44860.1,AT2G44860.2	850.66	365.00	38.90
AT2G44870	AT2G44870.1	1306.00	841.00	57.49
AT2G44880	AT2G44880.1,AT2G44880.2,AT2G44880.3,AT2G44880.4,AT2G44880.5,AT2G44880.6	2262.59	17.00	0.66
AT2G44900	AT2G44900.1,AT2G44900.2	3846.06	359.00	8.18
AT2G44910	AT2G44910.1	1394.00	14.00	0.89
AT2G44920	AT2G44920.1,AT2G44920.2	1109.67	540.00	43.66
AT2G44930	AT2G44930.1	1841.00	8.00	0.38
AT2G44940	AT2G44940.1	1303.00	51.09	3.50
AT2G44950	AT2G44950.1,AT2G44950.2	3469.00	226.00	5.71
AT2G44970	AT2G44970.1,AT2G44970.2,AT2G44970.3	1850.00	378.00	18.09
AT2G44980	AT2G44980.1,AT2G44980.2,AT2G44980.3	2795.00	91.00	2.86
AT2G44990	AT2G44990.1,AT2G44990.2,AT2G44990.3	1857.00	1.00	0.05
AT2G44993	AT2G44993.1	1179.00	41.00	3.11
AT2G45000	AT2G45000.1	2619.00	223.00	7.49
AT2G45010	AT2G45010.1,AT2G45010.2	1273.49	331.00	23.22
AT2G45030	AT2G45030.1	2699.00	373.17	12.16
AT2G45040	AT2G45040.1	1446.00	2.00	0.12
AT2G45050	AT2G45050.1	1338.00	47.00	3.13
AT2G45060	AT2G45060.1	1387.00	193.00	12.40
AT2G45070	AT2G45070.1,AT2G45070.2,AT2G45070.3,AT2G45070.4	573.81	1020.00	164.73
AT2G45080	AT2G45080.1	1015.00	15.00	1.33
AT2G45100	AT2G45100.1,AT2G45100.2,AT2G45100.3	2074.15	63.00	2.68
AT2G45120	AT2G45120.1	1424.00	4.00	0.25
AT2G45135	AT2G45135.1,AT2G45135.2	816.00	2.00	0.22
AT2G45140	AT2G45140.1,AT2G45140.2	1274.00	372.00	26.08
AT2G45150	AT2G45150.1,AT2G45150.2,AT2G45150.3	1702.46	116.00	6.04
AT2G45160	AT2G45160.1	2590.00	539.00	18.32
AT2G45170	AT2G45170.1,AT2G45170.2	757.00	327.00	39.38
AT2G45180	AT2G45180.1	970.00	7889.00	733.33
AT2G45190	AT2G45190.1,AT2G45190.2	1004.32	218.00	19.55
AT2G45200	AT2G45200.1,AT2G45200.2	1380.00	422.00	27.26
AT2G45210	AT2G45210.1	1177.00	25.00	1.90
AT2G45220	AT2G45220.1	1968.00	15.00	0.67
AT2G45240	AT2G45240.1,AT2G45240.2	1685.75	304.50	16.02
AT2G45250	AT2G45250.1,AT2G45250.2,AT2G45250.3	947.23	545.55	51.98
AT2G45260	AT2G45260.1	1810.00	350.54	17.15
AT2G45270	AT2G45270.1	2158.00	168.00	6.87
AT2G45280	AT2G45280.1,AT2G45280.2	1394.44	64.00	4.09
AT2G45290	AT2G45290.1,AT2G45290.2	2793.34	159.00	5.00
AT2G45300	AT2G45300.1,AT2G45300.2,AT2G45300.3,AT2G45300.4	1994.95	326.56	14.47
AT2G45310	AT2G45310.1	1962.00	179.24	8.08
AT2G45320	AT2G45320.1	1335.00	42.00	2.81
AT2G45330	AT2G45330.1,AT2G45330.2	1094.85	165.19	13.54
AT2G45340	AT2G45340.1	2410.00	601.00	21.97
AT2G45350	AT2G45350.1	1876.00	19.00	0.90
AT2G45360	AT2G45360.1	829.00	16.00	1.75
AT2G45380	AT2G45380.1,AT2G45380.2,AT2G45380.3,AT2G45380.4	1346.24	715.49	47.40
AT2G45400	AT2G45400.1,AT2G45400.2,AT2G45400.3,AT2G45400.4	1366.17	37.00	2.41
AT2G45440	AT2G45440.1	1804.00	292.00	14.34
AT2G45450	AT2G45450.1	967.00	134.00	12.50
AT2G45460	AT2G45460.1,AT2G45460.2,AT2G45460.3,AT2G45460.4	3015.73	113.00	3.29
AT2G45470	AT2G45470.1	1846.00	2452.94	117.63
AT2G45480	AT2G45480.1,AT2G45480.2,AT2G45480.3	1764.00	35.00	1.76
AT2G45490	AT2G45490.1,AT2G45490.2	1160.00	18.00	1.39
AT2G45500	AT2G45500.1,AT2G45500.2,AT2G45500.3,AT2G45500.4,AT2G45500.5	1555.71	101.00	5.77
AT2G45510	AT2G45510.1	1826.00	267.00	12.95
AT2G45520	AT2G45520.1	816.00	219.00	24.38
AT2G45530	AT2G45530.1	1036.00	201.00	17.45
AT2G45540	AT2G45540.1,AT2G45540.2,AT2G45540.3,AT2G45540.4,AT2G45540.5,AT2G45540.6	9612.02	1304.00	11.82
AT2G45560	AT2G45560.1,AT2G45560.2,AT2G45560.3	1995.82	497.00	22.01
AT2G45570	AT2G45570.1	2204.00	3.00	0.12
AT2G45580	AT2G45580.1,AT2G45580.2,AT2G45580.3	1677.00	2.00	0.11
AT2G45590	AT2G45590.1	3124.00	380.00	10.68
AT2G45600	AT2G45600.1	1527.00	125.00	7.28
AT2G45610	AT2G45610.1	1298.00	4.00	0.28
AT2G45620	AT2G45620.1	2528.00	871.00	30.34
AT2G45630	AT2G45630.1,AT2G45630.2	1203.00	85.91	6.39
AT2G45640	AT2G45640.1,AT2G45640.2	872.00	418.00	43.41
AT2G45650	AT2G45650.1	1317.00	1.00	0.07
AT2G45660	AT2G45660.1,AT2G45660.2	1440.88	415.99	25.70
AT2G45670	AT2G45670.1,AT2G45670.2	2197.60	1468.00	58.94
AT2G45680	AT2G45680.1	1648.00	171.00	9.21
AT2G45690	AT2G45690.1	1564.00	119.00	6.76
AT2G45695	AT2G45695.1	550.00	74.00	12.51
AT2G45700	AT2G45700.1,AT2G45700.2	2602.60	246.00	8.32
AT2G45710	AT2G45710.1	1042.00	142.00	12.25
AT2G45720	AT2G45720.1,AT2G45720.2,AT2G45720.3,AT2G45720.4,AT2G45720.5	2011.10	113.00	4.97
AT2G45730	AT2G45730.1	1746.00	276.00	14.01
AT2G45740	AT2G45740.1,AT2G45740.2,AT2G45740.3	1166.63	2236.00	171.69
AT2G45750	AT2G45750.1	2268.00	14.00	0.54
AT2G45760	AT2G45760.1	892.00	5.00	0.51
AT2G45770	AT2G45770.1	1600.00	361.00	20.04
AT2G45790	AT2G45790.1	1207.00	777.00	57.60
AT2G45800	AT2G45800.1,AT2G45800.2	1164.00	12.00	0.92
AT2G45810	AT2G45810.1	2508.00	949.00	33.32
AT2G45820	AT2G45820.1	932.00	1236.00	119.77
AT2G45830	AT2G45830.1,AT2G45830.2,AT2G45830.3,AT2G45830.4,AT2G45830.5,AT2G45830.6	2274.00	15.00	0.58
AT2G45840	AT2G45840.1	2004.00	43.00	1.90
AT2G45850	AT2G45850.1,AT2G45850.2,AT2G45850.3	1782.77	485.00	24.10
AT2G45860	AT2G45860.1	672.00	43.00	5.87
AT2G45870	AT2G45870.1,AT2G45870.2,AT2G45870.3	1664.00	33.00	1.76
AT2G45880	AT2G45880.1	3272.00	136.00	3.65
AT2G45890	AT2G45890.1	1844.00	9.00	0.43
AT2G45900	AT2G45900.1,AT2G45900.2,AT2G45900.3	2566.00	34.00	1.17
AT2G45910	AT2G45910.1,AT2G45910.2	2952.84	388.00	11.54
AT2G45920	AT2G45920.1,AT2G45920.2	2143.00	116.00	4.78
AT2G45930	AT2G45930.1	1430.00	8.00	0.50
AT2G45940	AT2G45940.1,AT2G45940.2	1128.00	1.00	0.08
AT2G45950	AT2G45950.1,AT2G45950.2,AT2G45950.3,AT2G45950.4,AT2G45950.5	1953.37	166.00	7.51
AT2G45960	AT2G45960.1,AT2G45960.2,AT2G45960.3	1471.77	5420.01	327.69
AT2G45970	AT2G45970.1	2645.00	171.00	5.69
AT2G45980	AT2G45980.1	1434.00	703.00	43.65
AT2G45990	AT2G45990.1,AT2G45990.2,AT2G45990.3,AT2G45990.4	1116.17	783.00	62.93
AT2G46000	AT2G46000.1	929.00	297.00	28.88
AT2G46020	AT2G46020.1,AT2G46020.2,AT2G46020.3,AT2G46020.4,AT2G46020.5,AT2G46020.6	6804.84	1081.00	13.86
AT2G46030	AT2G46030.1,AT2G46030.2,AT2G46030.3,AT2G46030.4,AT2G46030.5	914.76	369.00	36.46
AT2G46040	AT2G46040.1,AT2G46040.2,AT2G46040.3	2296.48	33.00	1.27
AT2G46050	AT2G46050.1	1773.00	4.00	0.20
AT2G46060	AT2G46060.1,AT2G46060.2,AT2G46060.3	2792.00	195.00	6.14
AT2G46070	AT2G46070.1,AT2G46070.2,AT2G46070.3	1351.28	59.00	3.89
AT2G46080	AT2G46080.1	1485.00	187.00	11.20
AT2G46090	AT2G46090.1	1408.00	204.00	12.91
AT2G46100	AT2G46100.1,AT2G46100.2	930.81	696.00	67.53
AT2G46110	AT2G46110.1	1452.00	84.00	5.15
AT2G46140	AT2G46140.1	948.00	31.00	2.95
AT2G46150	AT2G46150.1	1141.00	9.00	0.71
AT2G46160	AT2G46160.1,AT2G46160.2	1053.14	39.00	3.33
AT2G46170	AT2G46170.1,AT2G46170.2	1441.00	202.00	12.48
AT2G46180	AT2G46180.1	2540.00	227.00	7.87
AT2G46200	AT2G46200.1,AT2G46200.2,AT2G46200.3,AT2G46200.4	2771.57	156.99	4.98
AT2G46210	AT2G46210.1	1966.00	16.00	0.72
AT2G46220	AT2G46220.1	1365.00	1187.00	77.53
AT2G46225	AT2G46225.1,AT2G46225.2,AT2G46225.3	1310.74	359.00	24.45
AT2G46230	AT2G46230.1,AT2G46230.2	960.00	242.00	22.74
AT2G46240	AT2G46240.1	3784.00	189.00	4.38
AT2G46250	AT2G46250.1,AT2G46250.2	1792.00	164.00	8.11
AT2G46260	AT2G46260.1	2361.00	558.00	20.83
AT2G46270	AT2G46270.1,AT2G46270.2,AT2G46270.3,AT2G46270.4	1929.00	71.00	3.26
AT2G46280	AT2G46280.1,AT2G46280.2,AT2G46280.3	1560.88	950.03	54.08
AT2G46290	AT2G46290.1	1362.00	19.97	1.31
AT2G46300	AT2G46300.1	1380.00	1.00	0.06
AT2G46310	AT2G46310.1	1557.00	20.00	1.14
AT2G46320	AT2G46320.1,AT2G46320.2,AT2G46320.3,AT2G46320.4,AT2G46320.5	1479.33	141.00	8.48
AT2G46330	AT2G46330.1,AT2G46330.2	773.82	1931.00	227.26
AT2G46340	AT2G46340.1,AT2G46340.2	3941.92	438.00	9.73
AT2G46370	AT2G46370.1,AT2G46370.2,AT2G46370.3,AT2G46370.4	2043.07	501.00	21.67
AT2G46380	AT2G46380.1,AT2G46380.2	2837.00	38.00	1.18
AT2G46390	AT2G46390.1	522.00	390.00	69.71
AT2G46400	AT2G46400.1	1354.00	68.00	4.48
AT2G46410	AT2G46410.1	763.00	10.00	1.19
AT2G46420	AT2G46420.1,AT2G46420.2,AT2G46420.3	1958.15	346.00	15.62
AT2G46430	AT2G46430.1,AT2G46430.2	2553.75	550.22	18.97
AT2G46440	AT2G46440.1,AT2G46440.2	2585.46	1056.56	35.97
AT2G46450	AT2G46450.1,AT2G46450.2,AT2G46450.3,AT2G46450.4	2263.92	593.22	23.11
AT2G46455	AT2G46455.1,AT2G46455.2,AT2G46455.3,AT2G46455.4,AT2G46455.5	865.32	7.00	0.73
AT2G46460	AT2G46460.1	483.00	2.00	0.39
AT2G46470	AT2G46470.1	1655.00	307.00	16.46
AT2G46480	AT2G46480.1,AT2G46480.2,AT2G46480.3,AT2G46480.4	1630.00	3.00	0.16
AT2G46490	AT2G46490.1	839.00	1123.00	121.43
AT2G46500	AT2G46500.1,AT2G46500.2,AT2G46500.3	2539.12	485.00	16.82
AT2G46505	AT2G46505.1	1291.00	598.00	41.36
AT2G46510	AT2G46510.1	2421.00	296.00	10.77
AT2G46520	AT2G46520.1	3874.00	445.00	10.06
AT2G46530	AT2G46530.1,AT2G46530.2,AT2G46530.3	2210.08	248.00	9.90
AT2G46535	AT2G46535.1	890.00	57.00	5.80
AT2G46540	AT2G46540.1	569.00	394.00	64.21
AT2G46550	AT2G46550.1,AT2G46550.2,AT2G46550.3	1689.43	879.00	46.15
AT2G46560	AT2G46560.1,AT2G46560.2,AT2G46560.3	7778.98	732.00	8.20
AT2G46567	AT2G46567.1	111.00	2.00	2.33
AT2G46570	AT2G46570.1,AT2G46570.2	1938.04	50.00	2.28
AT2G46580	AT2G46580.1	975.00	231.00	21.36
AT2G46590	AT2G46590.1,AT2G46590.2	2210.87	282.64	11.28
AT2G46600	AT2G46600.1	582.00	1674.00	266.29
AT2G46610	AT2G46610.1,AT2G46610.2,AT2G46610.3,AT2G46610.4	1156.90	175.00	13.55
AT2G46620	AT2G46620.1	2081.00	254.00	10.78
AT2G46630	AT2G46630.1	1930.00	305.00	13.98
AT2G46640	AT2G46640.1,AT2G46640.2,AT2G46640.3,AT2G46640.4	1139.39	89.00	7.00
AT2G46650	AT2G46650.1	1070.00	579.00	48.61
AT2G46660	AT2G46660.1	2029.00	5.00	0.22
AT2G46670	AT2G46670.1	784.00	3.92	0.46
AT2G46680	AT2G46680.1,AT2G46680.2	1336.26	92.00	6.14
AT2G46690	AT2G46690.1	896.00	241.00	24.33
AT2G46700	AT2G46700.1,AT2G46700.2,AT2G46700.3	2499.84	154.00	5.42
AT2G46710	AT2G46710.1	2663.00	257.00	8.49
AT2G46720	AT2G46720.1	3113.00	8.99	0.25
AT2G46735	AT2G46735.1	952.00	140.00	13.27
AT2G46740	AT2G46740.1	1951.00	10.00	0.45
AT2G46760	AT2G46760.1	2003.00	4.00	0.18
AT2G46765	AT2G46765.1	393.00	18.00	4.38
AT2G46770	AT2G46770.1	1384.00	2.00	0.13
AT2G46780	AT2G46780.1,AT2G46780.2	1599.43	241.00	13.38
AT2G46790	AT2G46790.1,AT2G46790.2,AT2G46790.3,AT2G46790.4,AT2G46790.5	1862.00	5.08	0.24
AT2G46800	AT2G46800.1,AT2G46800.2,AT2G46800.3,AT2G46800.4,AT2G46800.5	1563.28	565.00	32.11
AT2G46810	AT2G46810.1,AT2G46810.2,AT2G46810.3,AT2G46810.4	1658.26	120.00	6.42
AT2G46820	AT2G46820.1,AT2G46820.2	1125.83	11003.00	876.49
AT2G46830	AT2G46830.1,AT2G46830.2,AT2G46830.3	2112.69	9.00	0.38
AT2G46870	AT2G46870.1	1628.00	174.54	9.52
AT2G46890	AT2G46890.1	1245.00	48.00	3.45
AT2G46900	AT2G46900.1	2280.00	572.00	22.12
AT2G46910	AT2G46910.1	1055.00	426.00	36.29
AT2G46915	AT2G46915.1,AT2G46915.2	2307.21	406.00	15.52
AT2G46920	AT2G46920.1,AT2G46920.2,AT2G46920.3,AT2G46920.4	3436.65	223.00	5.69
AT2G46930	AT2G46930.1	1730.00	210.00	10.76
AT2G46940	AT2G46940.1	1068.00	9.00	0.76
AT2G46950	AT2G46950.1,AT2G46950.2	2189.00	3.00	0.12
AT2G46970	AT2G46970.1,AT2G46970.2,AT2G46970.3	1422.70	113.98	7.14
AT2G46980	AT2G46980.1,AT2G46980.2,AT2G46980.3,AT2G46980.4,AT2G46980.5,AT2G46980.6	3101.47	106.00	3.00
AT2G46990	AT2G46990.1,AT2G46990.2	877.00	2.00	0.21
AT2G47000	AT2G47000.1,AT2G47000.2,AT2G47000.3,AT2G47000.4,AT2G47000.5,AT2G47000.6,AT2G47000.7	4361.80	106.00	2.13
AT2G47010	AT2G47010.1,AT2G47010.2,AT2G47010.3	1904.00	36.00	1.67
AT2G47020	AT2G47020.1,AT2G47020.2,AT2G47020.3,AT2G47020.4,AT2G47020.5	1704.41	138.00	7.18
AT2G47050	AT2G47050.1	1115.00	1.00	0.08
AT2G47060	AT2G47060.1,AT2G47060.2,AT2G47060.3,AT2G47060.4,AT2G47060.5,AT2G47060.6	1450.89	722.00	44.30
AT2G47070	AT2G47070.1,AT2G47070.2	3164.36	1052.00	29.19
AT2G47090	AT2G47090.1,AT2G47090.2,AT2G47090.3,AT2G47090.4,AT2G47090.5	2434.92	99.00	3.58
AT2G47110	AT2G47110.1,AT2G47110.2	659.00	2068.75	288.38
AT2G47130	AT2G47130.1	1222.00	156.00	11.42
AT2G47140	AT2G47140.1	1101.00	4.00	0.33
AT2G47160	AT2G47160.1,AT2G47160.2	2845.07	621.71	19.21
AT2G47170	AT2G47170.1,AT2G47170.2,AT2G47170.3	1063.00	2409.00	203.64
AT2G47180	AT2G47180.1	1392.00	86.00	5.51
AT2G47190	AT2G47190.1	1367.00	29.00	1.89
AT2G47200	AT2G47200.1	757.00	1.00	0.12
AT2G47210	AT2G47210.1,AT2G47210.2,AT2G47210.3	1914.64	516.00	23.84
AT2G47220	AT2G47220.1	2062.00	72.91	3.12
AT2G47230	AT2G47230.1,AT2G47230.2	2480.32	93.00	3.30
AT2G47240	AT2G47240.1,AT2G47240.2,AT2G47240.3,AT2G47240.4	2166.52	357.00	14.54
AT2G47245	AT2G47245.1	618.00	1.00	0.15
AT2G47250	AT2G47250.1	2528.00	651.32	22.68
AT2G47260	AT2G47260.1	1909.00	36.00	1.67
AT2G47270	AT2G47270.1	899.00	25.00	2.52
AT2G47300	AT2G47300.2,AT2G47300.3,AT2G47300.4	2936.00	56.00	1.68
AT2G47310	AT2G47310.1	2080.00	91.00	3.86
AT2G47320	AT2G47320.1	900.00	481.00	48.34
AT2G47330	AT2G47330.1	2673.00	271.00	8.92
AT2G47350	AT2G47350.1,AT2G47350.2	2196.71	122.00	4.90
AT2G47370	AT2G47370.1,AT2G47370.2	1361.71	30.00	1.96
AT2G47380	AT2G47380.1,AT2G47380.2	456.88	169.00	34.89
AT2G47390	AT2G47390.1	3284.00	2760.00	73.75
AT2G47400	AT2G47400.1	913.00	5742.00	568.47
AT2G47410	AT2G47410.1,AT2G47410.2,AT2G47410.3,AT2G47410.4,AT2G47410.5,AT2G47410.6	4989.29	559.00	9.79
AT2G47420	AT2G47420.1	1409.00	485.00	30.66
AT2G47440	AT2G47440.1,AT2G47440.2	2227.68	3394.00	134.41
AT2G47450	AT2G47450.1	1815.00	1875.00	91.48
AT2G47460	AT2G47460.1	1583.00	2.00	0.11
AT2G47470	AT2G47470.1,AT2G47470.2,AT2G47470.3,AT2G47470.4	1502.93	773.00	45.74
AT2G47480	AT2G47480.1	724.00	8.00	1.01
AT2G47485	AT2G47485.1	1025.00	5.00	0.44
AT2G47490	AT2G47490.1	2067.00	112.00	4.79
AT2G47500	AT2G47500.1,AT2G47500.2	3644.73	200.00	4.81
AT2G47510	AT2G47510.1,AT2G47510.2,AT2G47510.3	2083.19	1033.53	43.82
AT2G47550	AT2G47550.1	1966.00	3.00	0.13
AT2G47560	AT2G47560.1	1012.00	8.00	0.71
AT2G47580	AT2G47580.1	1022.00	433.00	38.13
AT2G47590	AT2G47590.1	1821.00	1608.00	78.19
AT2G47600	AT2G47600.1	2357.00	815.00	30.48
AT2G47610	AT2G47610.1	1161.00	1995.00	153.95
AT2G47620	AT2G47620.1,AT2G47620.2	1856.10	102.00	4.86
AT2G47630	AT2G47630.1,AT2G47630.2,AT2G47630.3	1383.00	91.00	5.86
AT2G47640	AT2G47640.1,AT2G47640.2,AT2G47640.3,AT2G47640.4	861.45	298.00	31.35
AT2G47650	AT2G47650.1,AT2G47650.2	1695.00	1192.00	62.37
AT2G47670	AT2G47670.1	990.00	1.00	0.09
AT2G47680	AT2G47680.1	3520.00	141.00	3.51
AT2G47690	AT2G47690.1,AT2G47690.2,AT2G47690.3	736.61	352.00	43.63
AT2G47700	AT2G47700.1,AT2G47700.2	1569.30	1149.00	65.05
AT2G47710	AT2G47710.1	980.00	1323.00	121.68
AT2G47730	AT2G47730.1,AT2G47730.2	1739.00	4257.00	216.98
AT2G47750	AT2G47750.1	2924.00	91.00	2.73
AT2G47760	AT2G47760.1,AT2G47760.2,AT2G47760.3,AT2G47760.4,AT2G47760.5	1553.82	358.00	20.47
AT2G47770	AT2G47770.1	1044.00	2.00	0.17
AT2G47780	AT2G47780.1	914.00	28.00	2.77
