gene_id	transcript_id(s)	length	expected_count	FPKM
AT4G10860	AT4G10860.1	843.00	1.00	0.11
AT4G10890	AT4G10890.1,AT4G10890.2,AT4G10890.3	2243.03	111.00	4.30
AT4G10895	AT4G10895.1	1069.00	5.00	0.41
AT4G10910	AT4G10910.1	744.00	29.00	3.50
AT4G10920	AT4G10920.1,AT4G10920.2	908.59	294.00	28.83
AT4G10925	AT4G10925.1,AT4G10925.2,AT4G10925.3,AT4G10925.4,AT4G10925.5	1237.30	148.00	10.54
AT4G10930	AT4G10930.1,AT4G10930.2	3960.27	251.00	5.47
AT4G10950	AT4G10950.1,AT4G10950.2	1319.00	4.00	0.27
AT4G10955	AT4G10955.1,AT4G10955.2	1249.00	73.00	5.15
AT4G10960	AT4G10960.1	1343.00	21.00	1.37
AT4G10970	AT4G10970.1,AT4G10970.2,AT4G10970.3,AT4G10970.4,AT4G10970.5,AT4G10970.6,AT4G10970.7	901.91	395.00	39.03
AT4G11000	AT4G11000.1	1541.00	177.00	10.06
AT4G11010	AT4G11010.1	1233.00	1320.00	94.33
AT4G11050	AT4G11050.1,AT4G11050.2,AT4G11050.3	2336.00	4.00	0.15
AT4G11060	AT4G11060.1	1139.00	71.00	5.51
AT4G11070	AT4G11070.1,AT4G11070.2	877.00	39.00	3.97
AT4G11080	AT4G11080.1	2188.00	162.00	6.44
AT4G11090	AT4G11090.1	1673.00	108.00	5.64
AT4G11100	AT4G11100.1,AT4G11100.2	1285.50	191.00	13.08
AT4G11110	AT4G11110.1	3964.00	303.00	6.60
AT4G11120	AT4G11120.1	1619.00	154.00	8.32
AT4G11130	AT4G11130.1	3717.00	100.00	2.32
AT4G11140	AT4G11140.1	1769.00	34.00	1.68
AT4G11150	AT4G11150.1	1162.00	2576.00	195.71
AT4G11160	AT4G11160.1,AT4G11160.2,AT4G11160.3	2690.84	277.00	8.92
AT4G11170	AT4G11170.1	3521.00	6.00	0.15
AT4G11175	AT4G11175.1	977.00	387.00	35.18
AT4G11190	AT4G11190.1	803.00	22.00	2.45
AT4G11210	AT4G11210.1	849.00	1.00	0.11
AT4G11211	AT4G11211.1	483.00	337.00	64.54
AT4G11220	AT4G11220.1	1539.00	279.00	15.88
AT4G11230	AT4G11230.1	3184.00	3.00	0.08
AT4G11240	AT4G11240.1	1475.00	552.00	32.81
AT4G11260	AT4G11260.1	1601.00	1485.00	81.16
AT4G11270	AT4G11270.1,AT4G11270.2	4817.00	383.00	6.85
AT4G11280	AT4G11280.1	1871.00	793.00	36.96
AT4G11290	AT4G11290.1	1340.00	92.00	6.04
AT4G11300	AT4G11300.1	1539.00	89.00	5.07
AT4G11320	AT4G11320.1,AT4G11320.2	1854.02	573.00	26.96
AT4G11330	AT4G11330.1	1786.00	133.00	6.50
AT4G11350	AT4G11350.1,AT4G11350.2	2219.29	20.00	0.78
AT4G11360	AT4G11360.1	1009.00	609.00	53.55
AT4G11370	AT4G11370.1	955.00	55.00	5.12
AT4G11380	AT4G11380.1,AT4G11380.2	3038.30	1075.00	30.62
AT4G11400	AT4G11400.1,AT4G11400.2	2119.00	6.00	0.25
AT4G11410	AT4G11410.1,AT4G11410.2	1468.50	234.00	13.97
AT4G11420	AT4G11420.1	3485.00	1596.00	39.57
AT4G11440	AT4G11440.1,AT4G11440.2	2380.00	75.00	2.74
AT4G11450	AT4G11450.1	3008.00	143.00	4.11
AT4G11460	AT4G11460.1,AT4G11460.2,AT4G11460.3	2103.00	2.00	0.08
AT4G11470	AT4G11470.1,AT4G11470.2	2329.00	2.00	0.07
AT4G11521	AT4G11521.1	1303.00	30.00	2.03
AT4G11530	AT4G11530.1	2480.00	53.00	1.85
AT4G11543	AT4G11543.1	830.00	5.00	0.54
AT4G11547	AT4G11547.1,AT4G11547.2	484.00	3.00	0.57
AT4G11550	AT4G11550.1	2947.00	9.00	0.26
AT4G11560	AT4G11560.1,AT4G11560.2	2049.15	391.00	16.61
AT4G11570	AT4G11570.1,AT4G11570.2	1697.35	619.00	31.87
AT4G11590	AT4G11590.1	1194.00	5.00	0.37
AT4G11600	AT4G11600.1	1027.00	2365.00	204.17
AT4G11630	AT4G11630.1	1087.00	207.65	16.90
AT4G11640	AT4G11640.1	1410.00	48.00	2.99
AT4G11650	AT4G11650.1	1121.00	109.00	8.59
AT4G11655	AT4G11655.1,AT4G11655.2	944.00	1.00	0.09
AT4G11660	AT4G11660.1	2267.00	174.00	6.67
AT4G11670	AT4G11670.1,AT4G11670.2,AT4G11670.3,AT4G11670.4	3553.74	244.00	5.93
AT4G11680	AT4G11680.1,AT4G11680.2	1710.74	190.00	9.70
AT4G11690	AT4G11690.1,AT4G11690.2	1746.00	14.00	0.70
AT4G11700	AT4G11700.1	552.00	3.00	0.50
AT4G11720	AT4G11720.1	2248.00	7.00	0.27
AT4G11740	AT4G11740.1,AT4G11740.2	2261.19	256.00	9.84
AT4G11780	AT4G11780.1	1713.00	2.00	0.10
AT4G11790	AT4G11790.1	1759.00	331.00	16.43
AT4G11800	AT4G11800.1	3752.00	332.68	7.66
AT4G11820	AT4G11820.1,AT4G11820.2,AT4G11820.3	1617.06	403.00	21.80
AT4G11830	AT4G11830.1,AT4G11830.2,AT4G11830.3,AT4G11830.4	3989.06	1131.37	24.48
AT4G11840	AT4G11840.1,AT4G11840.2	3153.64	408.09	11.19
AT4G11845	AT4G11845.1	726.00	27.00	3.35
AT4G11850	AT4G11850.1	3254.00	535.54	14.23
AT4G11860	AT4G11860.1	2539.00	368.00	12.57
AT4G11880	AT4G11880.1,AT4G11880.2,AT4G11880.3,AT4G11880.4	1013.00	2.00	0.18
AT4G11890	AT4G11890.1,AT4G11890.2,AT4G11890.3,AT4G11890.4	1238.14	99.00	7.04
AT4G11900	AT4G11900.1,AT4G11900.10,AT4G11900.2,AT4G11900.3,AT4G11900.4,AT4G11900.5,AT4G11900.6,AT4G11900.7,AT4G11900.8,AT4G11900.9	3070.00	434.00	12.23
AT4G11910	AT4G11910.1	1309.00	84.00	5.64
AT4G11911	AT4G11911.1,AT4G11911.2	1007.00	16.00	1.41
AT4G11920	AT4G11920.1	1973.00	52.00	2.30
AT4G11950	AT4G11950.1	1242.00	5.00	0.35
AT4G11960	AT4G11960.1,AT4G11960.2	1436.50	400.00	24.43
AT4G11970	AT4G11970.1,AT4G11970.2,AT4G11970.3,AT4G11970.4,AT4G11970.5,AT4G11970.6,AT4G11970.7	1609.20	125.00	6.80
AT4G11980	AT4G11980.1	1155.00	125.00	9.56
AT4G11990	AT4G11990.1	2084.00	25.00	1.04
AT4G12000	AT4G12000.1,AT4G12000.2,AT4G12000.3	1483.28	48.00	2.84
AT4G12005	AT4G12005.1,AT4G12005.2	606.00	4.00	0.60
AT4G12010	AT4G12010.1	4172.00	173.00	3.58
AT4G12020	AT4G12020.1,AT4G12020.10,AT4G12020.11,AT4G12020.2,AT4G12020.3,AT4G12020.4,AT4G12020.5,AT4G12020.6,AT4G12020.7,AT4G12020.8,AT4G12020.9	6070.02	349.23	4.95
AT4G12030	AT4G12030.1,AT4G12030.2,AT4G12030.3,AT4G12030.4,AT4G12030.5	1639.27	799.00	42.63
AT4G12040	AT4G12040.1,AT4G12040.2	1312.94	711.00	47.63
AT4G12050	AT4G12050.1	2515.00	1.00	0.03
AT4G12060	AT4G12060.1	1119.00	611.00	48.26
AT4G12070	AT4G12070.1	1848.00	211.00	9.96
AT4G12080	AT4G12080.1	1766.00	38.00	1.88
AT4G12090	AT4G12090.1	971.00	1.00	0.09
AT4G12110	AT4G12110.1	1467.00	223.00	13.33
AT4G12120	AT4G12120.1	2420.00	63.00	2.26
AT4G12130	AT4G12130.1	1607.00	88.00	4.79
AT4G12230	AT4G12230.1	1580.00	435.00	24.10
AT4G12240	AT4G12240.1	1423.00	18.00	1.11
AT4G12250	AT4G12250.1	1929.00	115.98	5.24
AT4G12270	AT4G12270.1	1426.00	1.00	0.06
AT4G12280	AT4G12280.1	903.00	1.00	0.10
AT4G12290	AT4G12290.1,AT4G12290.2	2686.99	1246.00	40.20
AT4G12300	AT4G12300.1	2033.00	161.03	6.90
AT4G12310	AT4G12310.1	2425.00	253.53	9.08
AT4G12320	AT4G12320.1	2941.00	660.43	19.44
AT4G12330	AT4G12330.1	1941.00	4.00	0.18
AT4G12340	AT4G12340.1	995.00	320.00	28.55
AT4G12350	AT4G12350.1	1248.00	1.00	0.07
AT4G12360	AT4G12360.1	746.00	1.00	0.12
AT4G12382	AT4G12382.1,AT4G12382.2	794.00	7.00	0.79
AT4G12390	AT4G12390.1	1851.00	91.00	4.29
AT4G12400	AT4G12400.1,AT4G12400.2	2393.30	16.00	0.58
AT4G12410	AT4G12410.1	932.00	5.00	0.48
AT4G12420	AT4G12420.1,AT4G12420.2	2292.00	1510.99	57.28
AT4G12430	AT4G12430.1	1766.00	16.92	0.84
AT4G12440	AT4G12440.1,AT4G12440.2,AT4G12440.3,AT4G12440.4	871.00	3.00	0.31
AT4G12450	AT4G12450.1	1237.00	1.00	0.07
AT4G12460	AT4G12460.1,AT4G12460.2,AT4G12460.3,AT4G12460.4,AT4G12460.5,AT4G12460.6,AT4G12460.7,AT4G12460.8,AT4G12460.9	2622.48	260.00	8.60
AT4G12470	AT4G12470.1	865.00	78.00	8.05
AT4G12480	AT4G12480.1	930.00	106.00	10.14
AT4G12490	AT4G12490.1	786.00	40.61	4.63
AT4G12495	AT4G12495.1	282.00	3.00	1.04
AT4G12500	AT4G12500.1	966.00	5.39	0.50
AT4G12510	AT4G12510.1	806.00	0.63	0.07
AT4G12520	AT4G12520.1	878.00	23.37	2.38
AT4G12540	AT4G12540.1,AT4G12540.2,AT4G12540.3,AT4G12540.4,AT4G12540.5	1458.00	16.00	0.96
AT4G12543	AT4G12543.1	423.00	1.00	0.22
AT4G12545	AT4G12545.1	660.00	1.00	0.14
AT4G12560	AT4G12560.1,AT4G12560.2,AT4G12560.3	1875.62	388.00	18.04
AT4G12570	AT4G12570.1	3315.00	325.00	8.48
AT4G12580	AT4G12580.1,AT4G12580.2	533.00	6.00	1.03
AT4G12590	AT4G12590.1	1255.00	540.00	37.89
AT4G12600	AT4G12600.1,AT4G12600.2	825.00	545.00	59.10
AT4G12610	AT4G12610.1,AT4G12610.2	2325.58	196.00	7.32
AT4G12620	AT4G12620.1	2839.00	37.00	1.13
AT4G12640	AT4G12640.1,AT4G12640.2,AT4G12640.3,AT4G12640.4	2961.23	218.00	6.37
AT4G12650	AT4G12650.1	2583.00	1001.00	33.61
AT4G12670	AT4G12670.1,AT4G12670.2	2151.65	118.00	4.77
AT4G12680	AT4G12680.1	1910.00	85.00	3.88
AT4G12690	AT4G12690.1,AT4G12690.2	1423.01	99.00	6.11
AT4G12700	AT4G12700.1	2206.00	96.00	3.78
AT4G12710	AT4G12710.1	1677.00	137.00	7.14
AT4G12720	AT4G12720.1,AT4G12720.2,AT4G12720.3,AT4G12720.4,AT4G12720.5,AT4G12720.6	1386.26	1162.00	73.61
AT4G12730	AT4G12730.1	1854.00	1500.00	70.57
AT4G12735	AT4G12735.1	519.00	5.00	0.89
AT4G12740	AT4G12740.1,AT4G12740.2,AT4G12740.3	1836.00	14.00	0.67
AT4G12750	AT4G12750.1	3976.00	215.00	4.67
AT4G12760	AT4G12760.1	1046.00	87.00	7.37
AT4G12770	AT4G12770.1,AT4G12770.2	3249.80	406.49	10.82
AT4G12780	AT4G12780.1,AT4G12780.2,AT4G12780.3,AT4G12780.4,AT4G12780.5,AT4G12780.6	3291.78	594.51	15.62
AT4G12790	AT4G12790.1,AT4G12790.2,AT4G12790.3,AT4G12790.4,AT4G12790.5,AT4G12790.6	1220.99	301.00	21.73
AT4G12800	AT4G12800.1,AT4G12800.2	1049.03	31032.98	2620.72
AT4G12830	AT4G12830.1	1490.00	276.00	16.24
AT4G12840	AT4G12840.1,AT4G12840.2,AT4G12840.3	1492.69	73.00	4.29
AT4G12850	AT4G12850.1,AT4G12850.2,AT4G12850.3,AT4G12850.4	935.38	17.00	1.62
AT4G12870	AT4G12870.1	870.00	24.00	2.46
AT4G12880	AT4G12880.1,AT4G12880.2	679.67	455.00	60.49
AT4G12890	AT4G12890.1	984.00	1.00	0.09
AT4G12900	AT4G12900.1	1138.00	140.97	10.94
AT4G12910	AT4G12910.1,AT4G12910.2	1827.09	289.00	13.80
AT4G12970	AT4G12970.1	985.00	250.00	22.54
AT4G12980	AT4G12980.1	1793.00	152.00	7.40
AT4G12990	AT4G12990.1,AT4G12990.10,AT4G12990.2,AT4G12990.3,AT4G12990.4,AT4G12990.5,AT4G12990.6,AT4G12990.7,AT4G12990.8,AT4G12990.9	759.18	80.09	9.48
AT4G13000	AT4G13000.1	1444.00	1.00	0.06
AT4G13010	AT4G13010.1	1349.00	569.00	37.07
AT4G13020	AT4G13020.1,AT4G13020.2,AT4G13020.3,AT4G13020.4,AT4G13020.5,AT4G13020.6,AT4G13020.7,AT4G13020.8	1903.06	681.00	31.20
AT4G13030	AT4G13030.1,AT4G13030.2,AT4G13030.3	1771.08	82.00	4.04
AT4G13040	AT4G13040.1,AT4G13040.2,AT4G13040.3,AT4G13040.4,AT4G13040.5,AT4G13040.6,AT4G13040.7,AT4G13040.8	1385.24	162.00	10.27
AT4G13050	AT4G13050.1	1717.00	170.00	8.65
AT4G13070	AT4G13070.1	1817.00	45.00	2.16
AT4G13100	AT4G13100.1,AT4G13100.2,AT4G13100.3,AT4G13100.4,AT4G13100.5,AT4G13100.6,AT4G13100.7,AT4G13100.8,AT4G13100.9	1121.54	352.00	27.74
AT4G13110	AT4G13110.1	1330.00	43.00	2.84
AT4G13150	AT4G13150.1,AT4G13150.2,AT4G13150.3,AT4G13150.4,AT4G13150.5	1231.67	238.00	17.03
AT4G13160	AT4G13160.1	1200.00	64.00	4.70
AT4G13170	AT4G13170.1	2212.00	453.00	17.81
AT4G13180	AT4G13180.1	1209.00	151.00	11.01
AT4G13190	AT4G13190.1,AT4G13190.2,AT4G13190.3,AT4G13190.4,AT4G13190.5	2069.45	46.33	1.95
AT4G13195	AT4G13195.1	1470.00	81.67	4.87
AT4G13200	AT4G13200.1	867.00	454.00	46.74
AT4G13210	AT4G13210.1,AT4G13210.2	1309.00	4.00	0.27
AT4G13220	AT4G13220.1	795.00	159.00	17.92
AT4G13235	AT4G13235.1	781.00	2.00	0.23
AT4G13250	AT4G13250.1,AT4G13250.2	1944.75	3374.00	151.19
AT4G13260	AT4G13260.1,AT4G13260.2,AT4G13260.3	1982.21	8.00	0.35
AT4G13270	AT4G13270.1	1038.00	161.00	13.75
AT4G13280	AT4G13280.1,AT4G13280.2	1622.00	13.00	0.70
AT4G13290	AT4G13290.1	2336.00	1.00	0.04
AT4G13320	AT4G13320.1	839.00	20.00	2.13
AT4G13330	AT4G13330.1,AT4G13330.2,AT4G13330.3,AT4G13330.4,AT4G13330.5,AT4G13330.6	2202.31	65.00	2.57
AT4G13340	AT4G13340.1	3088.00	4597.99	128.84
AT4G13345	AT4G13345.1,AT4G13345.2,AT4G13345.3,AT4G13345.4,AT4G13345.5,AT4G13345.6,AT4G13345.7	2041.65	152.00	6.48
AT4G13350	AT4G13350.1,AT4G13350.2	2355.31	971.00	35.81
AT4G13360	AT4G13360.1	1573.00	609.00	33.89
AT4G13370	AT4G13370.1	2177.00	78.00	3.12
AT4G13395	AT4G13395.1	734.00	84.00	10.30
AT4G13400	AT4G13400.1,AT4G13400.2	1426.60	70.00	4.31
AT4G13410	AT4G13410.1,AT4G13410.2,AT4G13410.3	2073.69	94.00	3.95
AT4G13430	AT4G13430.1	2056.00	3468.00	146.84
AT4G13460	AT4G13460.1,AT4G13460.2	2711.00	285.00	9.11
AT4G13480	AT4G13480.1	927.00	2.00	0.19
AT4G13500	AT4G13500.1	657.00	720.08	99.23
AT4G13510	AT4G13510.1	1736.00	2664.00	134.04
AT4G13520	AT4G13520.1,AT4G13520.2	562.30	852.00	138.56
AT4G13530	AT4G13530.1,AT4G13530.2	1181.10	495.00	36.98
AT4G13540	AT4G13540.1	1395.00	48.00	3.02
AT4G13550	AT4G13550.1,AT4G13550.2,AT4G13550.3	2769.88	255.00	7.98
AT4G13560	AT4G13560.1,AT4G13560.2	4151.00	212.00	4.41
AT4G13570	AT4G13570.1,AT4G13570.2	759.00	66.00	7.81
AT4G13572	AT4G13572.1	665.00	48.00	6.53
AT4G13575	AT4G13575.1,AT4G13575.2	1079.34	568.96	46.65
AT4G13577	AT4G13577.1	936.00	7.00	0.67
AT4G13580	AT4G13580.1	955.00	85.00	7.91
AT4G13590	AT4G13590.1,AT4G13590.2	1458.44	829.00	49.85
AT4G13600	AT4G13600.1	856.00	16.00	1.67
AT4G13615	AT4G13615.1	813.00	584.00	64.31
AT4G13630	AT4G13630.1,AT4G13630.2	2400.00	127.00	4.59
AT4G13640	AT4G13640.1,AT4G13640.2	1319.14	325.00	21.67
AT4G13650	AT4G13650.1	3884.00	39.00	0.87
AT4G13660	AT4G13660.1,AT4G13660.2	1522.00	6.00	0.35
AT4G13670	AT4G13670.1,AT4G13670.2,AT4G13670.3,AT4G13670.4	1312.78	464.00	31.09
AT4G13690	AT4G13690.1	1388.00	12.00	0.76
AT4G13710	AT4G13710.1,AT4G13710.2	1982.00	43.00	1.89
AT4G13720	AT4G13720.1,AT4G13720.2	928.96	180.00	17.25
AT4G13730	AT4G13730.1,AT4G13730.2,AT4G13730.3	1652.04	278.00	14.71
AT4G13750	AT4G13750.1	8446.00	103.00	1.05
AT4G13770	AT4G13770.1	1909.00	2956.00	134.99
AT4G13780	AT4G13780.1	2955.00	814.00	23.85
AT4G13790	AT4G13790.1	857.00	3.00	0.31
AT4G13800	AT4G13800.1,AT4G13800.10,AT4G13800.2,AT4G13800.3,AT4G13800.4,AT4G13800.5,AT4G13800.6,AT4G13800.7,AT4G13800.8,AT4G13800.9	1559.00	15.00	0.84
AT4G13810	AT4G13810.1,AT4G13810.2,AT4G13810.3	2575.28	485.37	16.35
AT4G13820	AT4G13820.1	2909.00	72.17	2.15
AT4G13830	AT4G13830.1,AT4G13830.2,AT4G13830.3	1459.69	1062.00	63.81
AT4G13840	AT4G13840.1	2056.00	360.00	15.24
AT4G13850	AT4G13850.1,AT4G13850.2,AT4G13850.3,AT4G13850.4	617.91	914.00	134.42
AT4G13860	AT4G13860.1,AT4G13860.2	765.12	22.00	2.58
AT4G13870	AT4G13870.1,AT4G13870.2	1158.58	52.00	3.96
AT4G13880	AT4G13880.1	2525.00	32.52	1.12
AT4G13885	AT4G13885.1	792.00	11.00	1.24
AT4G13890	AT4G13890.1,AT4G13890.2	1600.00	1.00	0.05
AT4G13920	AT4G13920.1	2757.00	179.89	5.65
AT4G13930	AT4G13930.1	1873.00	538.00	25.05
AT4G13940	AT4G13940.1,AT4G13940.2,AT4G13940.3,AT4G13940.4	1951.77	10844.00	484.13
AT4G13950	AT4G13950.1	752.00	66.00	7.89
AT4G13970	AT4G13970.1,AT4G13970.2	2720.81	153.00	4.87
AT4G13980	AT4G13980.1	1892.00	157.00	7.24
AT4G13990	AT4G13990.1,AT4G13990.2	2313.70	27.00	1.01
AT4G13992	AT4G13992.1	2038.00	4.00	0.17
AT4G14000	AT4G14000.1	2185.00	246.00	9.79
AT4G14010	AT4G14010.1	866.00	121.00	12.47
AT4G14020	AT4G14020.1	700.00	274.00	35.31
AT4G14030	AT4G14030.1,AT4G14030.2	1812.15	782.66	37.69
AT4G14040	AT4G14040.1	2072.00	1832.34	76.97
AT4G14050	AT4G14050.1,AT4G14050.2	2057.00	29.90	1.27
AT4G14070	AT4G14070.1	2511.00	1070.00	36.97
AT4G14080	AT4G14080.1	1663.00	27.00	1.42
AT4G14090	AT4G14090.1	1648.00	177.00	9.39
AT4G14096	AT4G14096.1,AT4G14096.2	1890.00	111.41	5.14
AT4G14100	AT4G14100.1	782.00	223.00	25.58
AT4G14103	AT4G14103.1,AT4G14103.2,AT4G14103.3	1523.55	33.59	1.93
AT4G14104	AT4G14104.1	827.00	2.00	0.22
AT4G14110	AT4G14110.1	884.00	278.00	28.05
AT4G14120	AT4G14120.1	1757.00	49.00	2.44
AT4G14130	AT4G14130.1	1207.00	78.00	5.70
AT4G14140	AT4G14140.1,AT4G14140.2,AT4G14140.3	4560.00	1.16	0.02
AT4G14145	AT4G14145.1	840.00	156.00	16.60
AT4G14147	AT4G14147.1,AT4G14147.2,AT4G14147.3	858.24	90.00	9.37
AT4G14150	AT4G14150.1	4294.00	47.00	0.94
AT4G14160	AT4G14160.1,AT4G14160.2,AT4G14160.3	2828.18	779.00	23.86
AT4G14170	AT4G14170.1,AT4G14170.2	2025.15	15.00	0.64
AT4G14180	AT4G14180.1,AT4G14180.2	4703.00	45.00	0.82
AT4G14190	AT4G14190.1	1895.00	85.00	3.91
AT4G14200	AT4G14200.1	2694.00	134.00	4.31
AT4G14210	AT4G14210.1,AT4G14210.2,AT4G14210.3	2155.02	638.00	25.75
AT4G14220	AT4G14220.1	1593.00	300.00	16.48
AT4G14230	AT4G14230.1	2125.00	685.00	28.05
AT4G14240	AT4G14240.1,AT4G14240.2,AT4G14240.3	1758.23	168.00	8.34
AT4G14245	AT4G14245.1	1408.00	1.00	0.06
AT4G14270	AT4G14270.1,AT4G14270.2	1039.76	992.00	84.55
AT4G14290	AT4G14290.1,AT4G14290.2,AT4G14290.3,AT4G14290.4,AT4G14290.5	1810.71	37.00	1.78
AT4G14300	AT4G14300.1,AT4G14300.2	2740.33	441.00	13.95
AT4G14305	AT4G14305.1,AT4G14305.2	939.00	10.00	0.95
AT4G14310	AT4G14310.1,AT4G14310.2	3077.00	111.00	3.12
AT4G14320	AT4G14320.1,AT4G14320.2	690.00	802.00	104.94
AT4G14330	AT4G14330.1	2993.00	180.00	5.21
AT4G14340	AT4G14340.1,AT4G14340.2	2135.79	304.00	12.38
AT4G14342	AT4G14342.1,AT4G14342.2	721.27	207.67	25.93
AT4G14350	AT4G14350.1,AT4G14350.2,AT4G14350.3,AT4G14350.4	2527.93	356.00	12.22
AT4G14358	AT4G14358.1	330.00	7.84	2.28
AT4G14360	AT4G14360.1,AT4G14360.2	2453.79	446.73	15.80
AT4G14365	AT4G14365.1	1739.00	995.00	49.97
AT4G14370	AT4G14370.1,AT4G14370.2,AT4G14370.3	3352.43	38.00	0.98
AT4G14380	AT4G14380.1	1195.00	14.00	1.03
AT4G14385	AT4G14385.1,AT4G14385.2,AT4G14385.3,AT4G14385.4,AT4G14385.5,AT4G14385.6,AT4G14385.7,AT4G14385.8,AT4G14385.9	1303.04	242.00	16.34
AT4G14390	AT4G14390.1,AT4G14390.2,AT4G14390.3,AT4G14390.4	2085.00	20.72	0.87
AT4G14400	AT4G14400.1,AT4G14400.2,AT4G14400.3	2339.16	6582.05	244.42
AT4G14410	AT4G14410.1,AT4G14410.2,AT4G14410.3	1505.64	364.00	21.19
AT4G14420	AT4G14420.1	1055.00	761.00	63.89
AT4G14430	AT4G14430.1	1416.00	474.00	29.38
AT4G14440	AT4G14440.1	1345.00	188.00	12.29
AT4G14450	AT4G14450.1	675.00	9.00	1.21
AT4G14455	AT4G14455.1	1002.00	72.00	6.38
AT4G14465	AT4G14465.1	1815.00	16.00	0.77
AT4G14480	AT4G14480.1	1959.00	5.00	0.22
AT4G14490	AT4G14490.1	1777.00	22.00	1.08
AT4G14500	AT4G14500.1,AT4G14500.2	2156.69	831.00	33.51
AT4G14510	AT4G14510.1	3530.00	570.00	13.95
AT4G14520	AT4G14520.1,AT4G14520.10,AT4G14520.11,AT4G14520.2,AT4G14520.3,AT4G14520.4,AT4G14520.5,AT4G14520.6,AT4G14520.7,AT4G14520.8,AT4G14520.9	1098.78	120.00	9.66
AT4G14540	AT4G14540.1	976.00	266.00	24.21
AT4G14550	AT4G14550.1,AT4G14550.2,AT4G14550.3,AT4G14550.4	1254.17	19.04	1.34
AT4G14560	AT4G14560.1	946.00	23.00	2.16
AT4G14570	AT4G14570.1	2703.00	425.00	13.63
AT4G14580	AT4G14580.1	1650.00	113.00	5.99
AT4G14590	AT4G14590.1	1918.00	32.00	1.45
AT4G14600	AT4G14600.1	887.00	177.00	17.80
AT4G14605	AT4G14605.1,AT4G14605.2	1788.00	195.00	9.52
AT4G14615	AT4G14615.1	781.00	427.00	49.04
AT4G14620	AT4G14620.1	1617.00	142.00	7.68
AT4G14630	AT4G14630.1	944.00	2.00	0.19
AT4G14640	AT4G14640.1,AT4G14640.2,AT4G14640.3	570.88	5.00	0.80
AT4G14650	AT4G14650.1	2270.00	6.00	0.23
AT4G14660	AT4G14660.1,AT4G14660.2,AT4G14660.3	971.04	76.00	6.95
AT4G14680	AT4G14680.1,AT4G14680.2	1918.29	379.94	17.26
AT4G14690	AT4G14690.1	909.00	1.00	0.10
AT4G14695	AT4G14695.1,AT4G14695.2,AT4G14695.3	689.00	5.00	0.66
AT4G14700	AT4G14700.1	2530.00	22.00	0.75
AT4G14710	AT4G14710.1,AT4G14710.2,AT4G14710.3,AT4G14710.4,AT4G14710.5,AT4G14710.6	957.68	807.14	74.92
AT4G14713	AT4G14713.1,AT4G14713.2,AT4G14713.3,AT4G14713.4,AT4G14713.5	1577.64	83.00	4.61
AT4G14716	AT4G14716.1,AT4G14716.2	952.79	954.86	89.11
AT4G14720	AT4G14720.1,AT4G14720.2	1601.57	214.00	11.69
AT4G14723	AT4G14723.1	806.00	14.00	1.56
AT4G14730	AT4G14730.1	1122.00	4.00	0.32
AT4G14740	AT4G14740.1,AT4G14740.2,AT4G14740.3,AT4G14740.4	2091.31	129.00	5.37
AT4G14746	AT4G14746.1,AT4G14746.2	1117.43	48.00	3.80
AT4G14750	AT4G14750.1,AT4G14750.2,AT4G14750.3	1597.00	56.00	3.07
AT4G14760	AT4G14760.1,AT4G14760.2,AT4G14760.3,AT4G14760.4	5527.09	399.00	6.21
AT4G14770	AT4G14770.1,AT4G14770.2,AT4G14770.3	3064.00	331.00	9.35
AT4G14790	AT4G14790.1,AT4G14790.2	2413.59	128.00	4.60
AT4G14800	AT4G14800.1,AT4G14800.2	1062.63	469.00	39.08
AT4G14805	AT4G14805.1	661.00	1.00	0.14
AT4G14819	AT4G14819.1	527.00	4.00	0.70
AT4G14820	AT4G14820.1	2770.00	40.00	1.25
AT4G14830	AT4G14830.1	1021.00	76.00	6.60
AT4G14840	AT4G14840.1,AT4G14840.2,AT4G14840.3	1740.51	56.00	2.81
AT4G14850	AT4G14850.1	2280.00	49.00	1.87
AT4G14860	AT4G14860.1	759.00	9.00	1.07
AT4G14870	AT4G14870.1	855.00	282.00	29.46
AT4G14880	AT4G14880.1,AT4G14880.2,AT4G14880.3,AT4G14880.4,AT4G14880.5	1411.92	3067.00	190.67
AT4G14890	AT4G14890.1	688.00	913.00	119.83
AT4G14900	AT4G14900.1	3186.00	1420.00	38.55
AT4G14905	AT4G14905.1,AT4G14905.2	1492.11	175.00	10.28
AT4G14910	AT4G14910.1,AT4G14910.2,AT4G14910.3	1304.18	308.00	20.78
AT4G14920	AT4G14920.1,AT4G14920.2,AT4G14920.3	3734.38	313.00	7.24
AT4G14930	AT4G14930.1,AT4G14930.2	1894.06	345.00	15.88
AT4G14940	AT4G14940.1	2215.00	8.00	0.31
AT4G14950	AT4G14950.1,AT4G14950.2,AT4G14950.3	1981.70	162.00	7.12
AT4G14960	AT4G14960.1,AT4G14960.2	1881.00	6293.14	291.74
AT4G14965	AT4G14965.1,AT4G14965.2	1100.00	240.00	19.30
AT4G14970	AT4G14970.1,AT4G14970.2,AT4G14970.3,AT4G14970.4,AT4G14970.5,AT4G14970.6	4642.00	72.00	1.34
AT4G14980	AT4G14980.1	1792.00	1.00	0.05
AT4G14990	AT4G14990.1,AT4G14990.2	3040.98	542.00	15.43
AT4G15000	AT4G15000.1,AT4G15000.2	604.74	1338.00	201.34
