gene_id	transcript_id(s)	length	expected_count	FPKM
AT3G61460	AT3G61460.1	774.00	1615.00	192.58
AT3G61470	AT3G61470.1	1408.00	30687.65	1967.77
AT3G61480	AT3G61480.1,AT3G61480.2	3394.84	419.46	10.98
AT3G61490	AT3G61490.1,AT3G61490.2,AT3G61490.3,AT3G61490.4,AT3G61490.5	1858.14	206.00	9.95
AT3G61510	AT3G61510.1	1747.00	10.99	0.56
AT3G61520	AT3G61520.1	2562.00	64.42	2.24
AT3G61530	AT3G61530.1,AT3G61530.2	1509.64	136.00	8.12
AT3G61540	AT3G61540.1	1773.00	214.00	10.84
AT3G61550	AT3G61550.1	1121.00	127.00	10.30
AT3G61560	AT3G61560.1,AT3G61560.2,AT3G61560.3	932.72	119.00	11.68
AT3G61570	AT3G61570.1,AT3G61570.2	2609.96	130.00	4.44
AT3G61571	AT3G61571.1	224.00	1.00	0.47
AT3G61580	AT3G61580.1	1926.00	2539.86	118.21
AT3G61590	AT3G61590.1,AT3G61590.2,AT3G61590.3,AT3G61590.4	2221.83	75.00	3.02
AT3G61600	AT3G61600.1,AT3G61600.2	2334.71	926.00	35.43
AT3G61610	AT3G61610.1,AT3G61610.2	1253.28	117.00	8.46
AT3G61620	AT3G61620.1,AT3G61620.2	1075.00	138.00	11.69
AT3G61630	AT3G61630.1	1348.00	258.00	17.30
AT3G61640	AT3G61640.1	862.00	280.00	29.83
AT3G61650	AT3G61650.1	2149.00	187.83	7.82
AT3G61660	AT3G61660.1,AT3G61660.2	675.00	3.00	0.41
AT3G61670	AT3G61670.1,AT3G61670.2	2898.42	389.00	11.95
AT3G61680	AT3G61680.1,AT3G61680.2,AT3G61680.3	2611.00	25.00	0.85
AT3G61690	AT3G61690.1,AT3G61690.2,AT3G61690.3	5022.15	816.00	14.39
AT3G61700	AT3G61700.1,AT3G61700.2,AT3G61700.3,AT3G61700.4	2063.81	688.00	29.85
AT3G61710	AT3G61710.1,AT3G61710.2,AT3G61710.3,AT3G61710.4	2001.47	352.00	15.75
AT3G61730	AT3G61730.1	1080.00	2.42	0.20
AT3G61740	AT3G61740.1,AT3G61740.2	3742.99	275.52	6.54
AT3G61750	AT3G61750.1,AT3G61750.2	1984.65	74.00	3.34
AT3G61760	AT3G61760.1,AT3G61760.2,AT3G61760.3	2218.00	25.00	1.01
AT3G61770	AT3G61770.1	1266.00	129.00	9.23
AT3G61780	AT3G61780.1	3910.00	409.74	9.30
AT3G61790	AT3G61790.1	1548.00	265.00	15.42
AT3G61800	AT3G61800.1,AT3G61800.2	3857.43	172.00	3.96
AT3G61810	AT3G61810.1	1209.00	44.00	3.30
AT3G61820	AT3G61820.1	2056.00	1012.00	44.07
AT3G61830	AT3G61830.1,AT3G61830.2	2283.94	423.00	16.55
AT3G61840	AT3G61840.1	839.00	13.00	1.42
AT3G61850	AT3G61850.1,AT3G61850.2,AT3G61850.3,AT3G61850.4,AT3G61850.5	1696.22	181.99	9.64
AT3G61860	AT3G61860.1	1201.00	678.00	51.20
AT3G61870	AT3G61870.1,AT3G61870.2	1277.75	1245.00	88.21
AT3G61880	AT3G61880.1,AT3G61880.2	1847.00	44.00	2.14
AT3G61890	AT3G61890.1	1054.00	159.00	13.74
AT3G61898	AT3G61898.1	305.00	10.00	3.28
AT3G61900	AT3G61900.1	482.00	11.00	2.17
AT3G61920	AT3G61920.1	909.00	8.00	0.81
AT3G61930	AT3G61930.1	744.00	18.00	2.24
AT3G61940	AT3G61940.1	1316.00	1.00	0.07
AT3G61950	AT3G61950.1,AT3G61950.2,AT3G61950.3,AT3G61950.4,AT3G61950.5,AT3G61950.6	1508.26	105.00	6.27
AT3G61960	AT3G61960.1,AT3G61960.2	2415.00	426.00	15.75
AT3G61970	AT3G61970.1	1943.00	92.60	4.27
AT3G61980	AT3G61980.1	967.00	143.00	13.52
AT3G61990	AT3G61990.1	1245.00	177.00	12.88
AT3G62000	AT3G62000.1,AT3G62000.2	1222.00	80.00	5.93
AT3G62010	AT3G62010.1,AT3G62010.2	4331.60	776.00	15.89
AT3G62020	AT3G62020.1,AT3G62020.2	865.99	15.00	1.59
AT3G62030	AT3G62030.1,AT3G62030.2,AT3G62030.3	1124.77	2333.00	188.53
AT3G62040	AT3G62040.1	930.00	85.00	8.37
AT3G62050	AT3G62050.1	991.00	28.00	2.58
AT3G62060	AT3G62060.1,AT3G62060.2	1760.00	111.00	5.66
AT3G62070	AT3G62070.1	964.00	38.00	3.60
AT3G62080	AT3G62080.1,AT3G62080.2	1739.00	132.00	6.82
AT3G62090	AT3G62090.1,AT3G62090.2,AT3G62090.3,AT3G62090.4	1679.23	230.00	12.31
AT3G62100	AT3G62100.1,AT3G62100.2	884.00	6.00	0.62
AT3G62110	AT3G62110.1,AT3G62110.2	2169.00	319.00	13.16
AT3G62120	AT3G62120.1,AT3G62120.2,AT3G62120.3	1934.82	922.00	42.71
AT3G62130	AT3G62130.1,AT3G62130.2	2007.58	396.00	17.67
AT3G62140	AT3G62140.1	962.00	154.00	14.63
AT3G62150	AT3G62150.1,AT3G62150.2,AT3G62150.3	4264.46	229.00	4.76
AT3G62160	AT3G62160.1	1641.00	6.00	0.33
AT3G62190	AT3G62190.1,AT3G62190.2,AT3G62190.3,AT3G62190.4	782.91	361.00	42.53
AT3G62200	AT3G62200.1	2811.00	205.00	6.50
AT3G62210	AT3G62210.1	1371.00	1.00	0.07
AT3G62220	AT3G62220.1,AT3G62220.2,AT3G62220.3	1453.27	149.27	9.27
AT3G62240	AT3G62240.1	2831.00	504.00	15.86
AT3G62250	AT3G62250.1	992.00	3121.03	287.26
AT3G62260	AT3G62260.1,AT3G62260.2,AT3G62260.3	1586.73	116.00	6.58
AT3G62270	AT3G62270.1	2948.00	71.41	2.16
AT3G62280	AT3G62280.1,AT3G62280.2	1377.00	5.00	0.33
AT3G62290	AT3G62290.1,AT3G62290.2,AT3G62290.3	970.36	11157.88	1050.76
AT3G62300	AT3G62300.1,AT3G62300.2	2583.00	281.00	9.70
AT3G62310	AT3G62310.1,AT3G62310.2,AT3G62310.3	2552.25	721.56	25.22
AT3G62320	AT3G62320.1	516.00	1.00	0.18
AT3G62330	AT3G62330.1,AT3G62330.2	2118.70	251.00	10.60
AT3G62360	AT3G62360.1,AT3G62360.2	4036.22	1174.00	25.81
AT3G62370	AT3G62370.1	1463.00	386.00	23.80
AT3G62390	AT3G62390.1,AT3G62390.2	1944.14	151.00	6.96
AT3G62400	AT3G62400.1,AT3G62400.2	497.76	486.00	92.66
AT3G62410	AT3G62410.1	637.00	2827.00	414.02
AT3G62420	AT3G62420.1	1265.00	1248.00	89.34
AT3G62430	AT3G62430.1	2011.00	7.00	0.31
AT3G62440	AT3G62440.1	1374.00	1.00	0.07
AT3G62450	AT3G62450.1	790.00	243.00	28.36
AT3G62460	AT3G62460.1	894.00	75.90	7.78
AT3G62470	AT3G62470.1	2258.00	96.85	3.83
AT3G62499	AT3G62499.1	306.00	2.00	0.65
AT3G62500	AT3G62500.1,AT3G62500.2	1437.22	58.32	3.66
AT3G62510	AT3G62510.1,AT3G62510.2	383.00	9.00	2.28
AT3G62530	AT3G62530.1	940.00	1585.10	154.29
AT3G62540	AT3G62540.1	2055.00	118.15	5.15
AT3G62550	AT3G62550.1	1152.00	3077.00	242.58
AT3G62560	AT3G62560.1	1100.00	572.00	47.30
AT3G62570	AT3G62570.1	1974.00	93.00	4.22
AT3G62580	AT3G62580.1	980.00	1067.00	99.46
AT3G62590	AT3G62590.1	2442.00	110.00	4.02
AT3G62600	AT3G62600.1	1603.00	695.00	39.02
AT3G62610	AT3G62610.1	1374.00	3.00	0.20
AT3G62620	AT3G62620.1,AT3G62620.10,AT3G62620.2,AT3G62620.3,AT3G62620.4,AT3G62620.5,AT3G62620.6,AT3G62620.7,AT3G62620.8,AT3G62620.9	1260.80	92.00	6.61
AT3G62630	AT3G62630.1	1449.00	572.00	35.61
AT3G62650	AT3G62650.1,AT3G62650.2	719.29	561.00	72.26
AT3G62660	AT3G62660.1	2240.00	653.00	26.06
AT3G62670	AT3G62670.1	1281.00	1.00	0.07
AT3G62690	AT3G62690.1	1373.00	200.00	13.16
AT3G62695	AT3G62695.1	201.00	34.00	18.18
AT3G62700	AT3G62700.1	4973.00	1650.00	29.39
AT3G62720	AT3G62720.1,AT3G62720.2	1821.45	654.00	32.22
AT3G62740	AT3G62740.1,AT3G62740.2	1816.00	30.47	1.51
AT3G62750	AT3G62750.1,AT3G62750.2,AT3G62750.3,AT3G62750.4,AT3G62750.5,AT3G62750.6,AT3G62750.7,AT3G62750.8	1751.78	1362.79	69.87
AT3G62770	AT3G62770.1,AT3G62770.3	1661.33	387.00	20.95
AT3G62780	AT3G62780.1	1277.00	45.00	3.19
AT3G62790	AT3G62790.1	648.00	544.00	78.24
AT3G62800	AT3G62800.1,AT3G62800.2,AT3G62800.3	1314.23	218.00	15.00
AT3G62810	AT3G62810.1,AT3G62810.2	812.58	214.00	24.25
AT3G62820	AT3G62820.1	1195.00	207.00	15.71
AT3G62830	AT3G62830.1,AT3G62830.2	1763.75	591.00	30.09
AT3G62840	AT3G62840.1,AT3G62840.2	685.96	1038.00	140.56
AT3G62860	AT3G62860.1,AT3G62860.2	1535.98	100.00	5.86
AT3G62870	AT3G62870.1	1196.00	4162.00	315.67
AT3G62880	AT3G62880.1,AT3G62880.2	873.00	95.00	9.99
AT3G62890	AT3G62890.1	1851.00	29.00	1.41
AT3G62900	AT3G62900.1,AT3G62900.2,AT3G62900.3	5628.13	592.00	9.31
AT3G62910	AT3G62910.1	1620.00	308.00	17.11
AT3G62920	AT3G62920.1	489.00	44.00	8.55
AT3G62930	AT3G62930.1	486.00	10.00	1.96
AT3G62940	AT3G62940.1,AT3G62940.2,AT3G62940.3,AT3G62940.4,AT3G62940.5	1471.27	328.00	20.10
AT3G62950	AT3G62950.1	864.00	36.00	3.83
AT3G62960	AT3G62960.1	684.00	83.00	11.27
AT3G62970	AT3G62970.1,AT3G62970.2,AT3G62970.3	1394.45	313.00	20.27
AT3G62980	AT3G62980.1	2648.00	1294.00	43.58
AT3G63000	AT3G63000.1	1669.00	528.00	28.44
AT3G63010	AT3G63010.1	2039.00	130.00	5.71
AT3G63030	AT3G63030.1	871.00	250.00	26.35
AT3G63050	AT3G63050.1	791.00	21.00	2.45
AT3G63060	AT3G63060.1	1576.00	6.00	0.34
AT3G63070	AT3G63070.1	4429.00	688.00	13.77
AT3G63080	AT3G63080.1	1143.00	928.00	73.76
AT3G63088	AT3G63088.1	385.00	15.00	3.79
AT3G63090	AT3G63090.1	1635.00	87.00	4.79
AT3G63093	AT3G63093.1	1531.00	72.00	4.24
AT3G63095	AT3G63095.1	753.00	77.00	9.45
AT3G63110	AT3G63110.1	1666.00	25.00	1.35
AT3G63120	AT3G63120.1,AT3G63120.2	1063.96	563.00	48.19
AT3G63130	AT3G63130.1,AT3G63130.2	2114.83	467.00	19.76
AT3G63140	AT3G63140.1	1529.00	2741.00	161.51
AT3G63150	AT3G63150.1	2602.00	513.00	17.59
AT3G63160	AT3G63160.1	522.00	7748.00	1403.48
AT3G63170	AT3G63170.1	1029.00	498.99	44.21
AT3G63180	AT3G63180.1,AT3G63180.2	3318.11	582.00	15.60
AT3G63190	AT3G63190.1	1300.00	1071.00	74.55
AT3G63200	AT3G63200.1	1834.00	264.00	12.92
AT3G63210	AT3G63210.1	1871.00	1515.00	72.63
AT3G63215	AT3G63215.1	225.00	337.00	157.23
AT3G63220	AT3G63220.1,AT3G63220.2,AT3G63220.3	1520.60	138.00	8.18
AT3G63240	AT3G63240.1,AT3G63240.2	2814.46	114.00	3.61
AT3G63250	AT3G63250.1,AT3G63250.2,AT3G63250.3	1498.48	467.00	28.09
AT3G63255	AT3G63255.1	590.00	205.00	32.57
AT3G63260	AT3G63260.1,AT3G63260.2	2051.98	494.98	21.60
AT3G63270	AT3G63270.1	1802.00	202.00	10.06
AT3G63280	AT3G63280.1,AT3G63280.2,AT3G63280.3,AT3G63280.4	1993.38	96.00	4.31
AT3G63290	AT3G63290.1,AT3G63290.2	1696.00	73.00	3.87
AT3G63300	AT3G63300.1,AT3G63300.2	1764.60	212.00	10.79
AT3G63310	AT3G63310.1	1096.00	605.00	50.22
AT3G63320	AT3G63320.1,AT3G63320.2	1272.00	1.00	0.07
AT3G63340	AT3G63340.1,AT3G63340.10,AT3G63340.11,AT3G63340.12,AT3G63340.2,AT3G63340.3,AT3G63340.4,AT3G63340.5,AT3G63340.6,AT3G63340.7,AT3G63340.8,AT3G63340.9	1729.67	588.00	30.54
AT3G63370	AT3G63370.1,AT3G63370.2	3001.93	70.00	2.08
AT3G63380	AT3G63380.1	3877.00	417.00	9.55
AT3G63390	AT3G63390.1	936.00	175.00	17.11
AT3G63400	AT3G63400.1,AT3G63400.2,AT3G63400.3,AT3G63400.4	2089.90	1013.00	43.39
AT3G63410	AT3G63410.1	1361.00	4605.00	305.76
AT3G63420	AT3G63420.1,AT3G63420.2,AT3G63420.3	593.49	368.00	58.10
AT3G63430	AT3G63430.1,AT3G63430.2	2166.00	95.00	3.92
AT3G63440	AT3G63440.1	2007.00	208.99	9.33
AT3G63450	AT3G63450.1,AT3G63450.2,AT3G63450.3,AT3G63450.4,AT3G63450.5,AT3G63450.6,AT3G63450.7	1754.13	206.00	10.55
AT3G63460	AT3G63460.1,AT3G63460.2,AT3G63460.3	3780.17	1670.00	39.23
AT3G63470	AT3G63470.1	1872.00	21.00	1.01
AT3G63480	AT3G63480.1,AT3G63480.2	1723.53	30.00	1.56
AT3G63490	AT3G63490.1,AT3G63490.2	1442.00	4905.00	306.91
AT3G63500	AT3G63500.1,AT3G63500.2,AT3G63500.3	3513.38	1131.00	28.61
AT3G63510	AT3G63510.1,AT3G63510.2	1378.00	267.00	17.50
AT3G63520	AT3G63520.1	1931.00	3917.00	181.83
AT3G63530	AT3G63530.1,AT3G63530.2	1325.84	136.00	9.28
AT3G63540	AT3G63540.1	1163.00	1554.00	121.32
AT3G66652	AT3G66652.1,AT3G66652.2,AT3G66652.3	3153.11	75.00	2.12
AT3G66654	AT3G66654.1,AT3G66654.2,AT3G66654.3,AT3G66654.4,AT3G66654.5	1303.95	341.00	23.66
AT3G66658	AT3G66658.1,AT3G66658.2	2295.74	305.00	11.87
AT4G00020	AT4G00020.1,AT4G00020.2,AT4G00020.3,AT4G00020.4,AT4G00020.5	3858.85	156.81	3.61
AT4G00026	AT4G00026.1	1703.00	397.00	20.95
AT4G00030	AT4G00030.1	724.00	535.00	68.44
AT4G00040	AT4G00040.1	1366.00	581.00	38.43
AT4G00050	AT4G00050.1,AT4G00050.2,AT4G00050.3	1364.47	181.00	11.99
AT4G00060	AT4G00060.1,AT4G00060.2,AT4G00060.3,AT4G00060.4	5134.20	483.00	8.33
AT4G00070	AT4G00070.1,AT4G00070.2	1140.00	6.00	0.48
AT4G00090	AT4G00090.1	1759.00	373.00	19.04
AT4G00100	AT4G00100.1	973.00	3597.00	337.78
AT4G00110	AT4G00110.1	1819.00	115.00	5.67
AT4G00120	AT4G00120.1	1533.00	0.97	0.06
AT4G00140	AT4G00140.1	774.00	27.21	3.24
AT4G00150	AT4G00150.1	2356.00	298.00	11.30
AT4G00163	AT4G00163.1	516.00	488.00	89.50
AT4G00165	AT4G00165.1,AT4G00165.2	615.55	634.00	96.29
AT4G00170	AT4G00170.1,AT4G00170.2	1630.63	257.00	14.18
AT4G00180	AT4G00180.1,AT4G00180.2	1406.40	489.00	31.39
AT4G00200	AT4G00200.1,AT4G00200.2	1639.80	78.00	4.28
AT4G00210	AT4G00210.1	1068.00	2.00	0.17
AT4G00220	AT4G00220.1	1094.00	1.00	0.08
AT4G00230	AT4G00230.1,AT4G00230.2	2585.15	175.00	6.04
AT4G00231	AT4G00231.1	2023.00	169.45	7.50
AT4G00238	AT4G00238.1	1399.00	222.89	14.39
AT4G00240	AT4G00240.1,AT4G00240.2,AT4G00240.3	3201.00	25.38	0.71
AT4G00250	AT4G00250.1	1278.00	3.11	0.22
AT4G00270	AT4G00270.1	1476.00	309.95	18.94
AT4G00290	AT4G00290.1	1859.00	120.55	5.82
AT4G00300	AT4G00300.1	1751.00	543.00	27.85
AT4G00305	AT4G00305.1	597.00	3.00	0.47
AT4G00310	AT4G00310.1,AT4G00310.2	1326.98	41.00	2.79
AT4G00330	AT4G00330.1,AT4G00330.2	1587.00	749.00	42.48
AT4G00335	AT4G00335.1,AT4G00335.2,AT4G00335.3	1176.45	271.00	20.91
AT4G00340	AT4G00340.1,AT4G00340.2	2643.72	616.00	20.78
AT4G00355	AT4G00355.1,AT4G00355.2,AT4G00355.3,AT4G00355.4	1366.00	795.00	52.59
AT4G00360	AT4G00360.1	2215.00	883.00	35.65
AT4G00370	AT4G00370.1	2128.00	745.00	31.33
AT4G00380	AT4G00380.1,AT4G00380.2,AT4G00380.3	2237.84	129.79	5.19
AT4G00390	AT4G00390.1	1359.00	8.00	0.53
AT4G00400	AT4G00400.1	1998.00	198.00	8.88
AT4G00420	AT4G00420.1,AT4G00420.2,AT4G00420.3,AT4G00420.4,AT4G00420.5	1180.36	184.00	14.15
AT4G00430	AT4G00430.1,AT4G00430.2	1511.45	2372.01	141.43
AT4G00440	AT4G00440.1,AT4G00440.2,AT4G00440.3,AT4G00440.4,AT4G00440.5	3230.37	536.00	14.76
AT4G00450	AT4G00450.1,AT4G00450.2,AT4G00450.3	7583.07	975.00	11.36
AT4G00460	AT4G00460.1,AT4G00460.2,AT4G00460.3,AT4G00460.4	1642.00	18.00	0.99
AT4G00480	AT4G00480.1,AT4G00480.2,AT4G00480.3	1967.00	78.00	3.55
AT4G00490	AT4G00490.1	2031.00	457.00	20.15
AT4G00500	AT4G00500.1,AT4G00500.2	1832.31	177.00	8.67
AT4G00520	AT4G00520.2,AT4G00520.3,AT4G00520.4	1632.71	227.00	12.51
AT4G00525	AT4G00525.1	675.00	37.00	5.10
AT4G00530	AT4G00530.1	378.00	48.00	12.36
AT4G00550	AT4G00550.1,AT4G00550.2	1973.10	184.00	8.36
AT4G00560	AT4G00560.1,AT4G00560.2,AT4G00560.3,AT4G00560.4	1263.42	384.00	27.52
AT4G00570	AT4G00570.1	2340.00	894.00	34.13
AT4G00580	AT4G00580.1,AT4G00580.2	1368.00	1.00	0.07
AT4G00585	AT4G00585.1	739.00	542.00	67.85
AT4G00590	AT4G00590.1,AT4G00590.2	1418.04	105.00	6.68
AT4G00610	AT4G00610.1	987.00	2.00	0.19
AT4G00620	AT4G00620.1	1862.00	235.00	11.32
AT4G00630	AT4G00630.1,AT4G00630.2	4047.13	780.00	17.10
AT4G00650	AT4G00650.1	2121.00	113.00	4.77
AT4G00651	AT4G00651.1	288.00	1.16	0.41
AT4G00660	AT4G00660.1,AT4G00660.2	2847.00	650.00	20.34
AT4G00670	AT4G00670.1	517.00	100.00	18.30
AT4G00680	AT4G00680.1,AT4G00680.2	1071.00	2.00	0.17
AT4G00690	AT4G00690.1	1690.00	25.00	1.33
AT4G00695	AT4G00695.1,AT4G00695.2,AT4G00695.3,AT4G00695.4,AT4G00695.5	749.51	9.00	1.11
AT4G00700	AT4G00700.1,AT4G00700.2	3474.00	263.00	6.73
AT4G00710	AT4G00710.1,AT4G00710.2	2791.77	750.00	23.94
AT4G00720	AT4G00720.1	2424.00	1512.00	55.69
AT4G00730	AT4G00730.1,AT4G00730.2	3371.12	1184.00	31.23
AT4G00740	AT4G00740.1,AT4G00740.2	2913.22	530.00	16.20
AT4G00750	AT4G00750.1	2236.00	426.00	17.03
AT4G00752	AT4G00752.1	1759.00	406.00	20.73
AT4G00755	AT4G00755.1,AT4G00755.2	1546.99	160.00	9.32
AT4G00760	AT4G00760.1,AT4G00760.2	2193.11	347.00	14.15
AT4G00770	AT4G00770.1	1788.00	58.00	2.91
AT4G00780	AT4G00780.1	1464.00	2703.98	166.58
AT4G00800	AT4G00800.1,AT4G00800.2	5930.74	896.00	13.37
AT4G00810	AT4G00810.1,AT4G00810.2	705.02	638.00	83.93
AT4G00820	AT4G00820.1	2123.00	212.00	8.94
AT4G00830	AT4G00830.1,AT4G00830.2,AT4G00830.3,AT4G00830.4,AT4G00830.5,AT4G00830.6	1921.21	750.00	35.00
AT4G00840	AT4G00840.1,AT4G00840.2	1347.54	195.00	13.08
AT4G00850	AT4G00850.1,AT4G00850.2	1407.27	65.00	4.17
AT4G00860	AT4G00860.1	700.00	689.00	91.32
AT4G00870	AT4G00870.1	1639.00	122.00	6.70
AT4G00880	AT4G00880.1	902.00	976.80	99.25
AT4G00883	AT4G00883.1	414.00	247.00	57.54
AT4G00889	AT4G00889.1	618.00	5.00	0.76
AT4G00890	AT4G00890.1	1391.00	13.00	0.84
AT4G00893	AT4G00893.1	1404.00	1.99	0.13
AT4G00895	AT4G00895.1	856.00	953.00	102.27
AT4G00900	AT4G00900.1,AT4G00900.2	3445.00	311.00	8.02
AT4G00905	AT4G00905.1	1549.00	40.00	2.33
AT4G00910	AT4G00910.1	3594.00	32.99	0.82
AT4G00930	AT4G00930.1,AT4G00930.2,AT4G00930.3,AT4G00930.4,AT4G00930.5	3761.28	172.96	4.08
AT4G00940	AT4G00940.1,AT4G00940.2,AT4G00940.3	1366.82	74.00	4.89
AT4G00950	AT4G00950.1	1292.00	178.00	12.47
AT4G00953	AT4G00953.1	495.00	19.24	3.69
AT4G00955	AT4G00955.1,AT4G00955.2	1203.59	52.00	3.92
AT4G00960	AT4G00960.1,AT4G00960.2,AT4G00960.3,AT4G00960.4	1221.00	10.21	0.76
AT4G00970	AT4G00970.1,AT4G00970.2	2230.61	162.79	6.52
AT4G00980	AT4G00980.1	1729.00	62.00	3.22
AT4G00990	AT4G00990.1,AT4G00990.2,AT4G00990.3	2935.21	350.00	10.62
AT4G01000	AT4G01000.1,AT4G01000.2	1788.00	1362.42	68.41
AT4G01010	AT4G01010.1,AT4G01010.2	2682.31	276.00	9.17
AT4G01020	AT4G01020.1	5634.00	323.56	5.08
AT4G01026	AT4G01026.1	1240.00	649.00	47.42
AT4G01030	AT4G01030.1	2702.00	457.00	15.08
AT4G01037	AT4G01037.1	1980.00	345.00	15.61
AT4G01040	AT4G01040.1,AT4G01040.2	1516.41	279.00	16.58
AT4G01050	AT4G01050.1,AT4G01050.2	1843.83	4939.00	240.33
AT4G01060	AT4G01060.1,AT4G01060.2,AT4G01060.3	440.67	20.00	4.35
AT4G01070	AT4G01070.1,AT4G01070.2	2030.00	908.00	40.06
AT4G01080	AT4G01080.1	1676.00	137.00	7.35
AT4G01090	AT4G01090.1	2991.00	401.00	11.94
AT4G01100	AT4G01100.1,AT4G01100.2,AT4G01100.3	1673.94	1320.00	70.89
AT4G01110	AT4G01110.1	1103.00	10.00	0.82
AT4G01120	AT4G01120.1	1626.00	473.00	26.17
AT4G01130	AT4G01130.1,AT4G01130.2,AT4G01130.3	1602.27	473.00	26.57
AT4G01140	AT4G01140.1	1670.00	9.00	0.48
AT4G01150	AT4G01150.1,AT4G01150.2	858.13	6374.00	682.25
AT4G01190	AT4G01190.1,AT4G01190.2,AT4G01190.3	1206.00	15.00	1.13
AT4G01200	AT4G01200.1	1116.00	47.00	3.83
AT4G01210	AT4G01210.1	3676.00	471.00	11.38
AT4G01220	AT4G01220.1,AT4G01220.2	1659.85	176.00	9.53
AT4G01230	AT4G01230.1,AT4G01230.2	939.00	3.00	0.29
AT4G01240	AT4G01240.1	1980.00	1.00	0.05
AT4G01250	AT4G01250.1	1326.00	125.00	8.52
AT4G01270	AT4G01270.1	1718.00	29.00	1.52
AT4G01280	AT4G01280.1,AT4G01280.2	2175.04	291.00	11.97
AT4G01290	AT4G01290.1,AT4G01290.2	3824.25	1966.00	45.65
AT4G01310	AT4G01310.1	1130.00	2434.00	195.75
AT4G01320	AT4G01320.1,AT4G01320.2,AT4G01320.3	1795.00	545.00	27.26
AT4G01330	AT4G01330.1,AT4G01330.2,AT4G01330.3	2091.79	740.00	31.66
AT4G01335	AT4G01335.1,AT4G01335.2	665.00	12.00	1.68
AT4G01350	AT4G01350.1	2293.00	1.03	0.04
AT4G01360	AT4G01360.1	1484.00	36.00	2.19
AT4G01370	AT4G01370.1	2843.00	1073.00	33.62
AT4G01380	AT4G01380.1	633.00	68.00	10.03
AT4G01390	AT4G01390.1	945.00	879.02	85.09
AT4G01395	AT4G01395.1	2453.00	599.00	21.80
AT4G01400	AT4G01400.1	1548.00	27.00	1.57
AT4G01410	AT4G01410.1	1260.00	144.00	10.35
AT4G01420	AT4G01420.1,AT4G01420.2	615.00	9.00	1.37
AT4G01430	AT4G01430.1,AT4G01430.2,AT4G01430.3	1487.00	51.00	3.09
AT4G01435	AT4G01435.1	674.00	1.00	0.14
AT4G01440	AT4G01440.1,AT4G01440.2,AT4G01440.3,AT4G01440.4,AT4G01440.5	1454.18	114.00	7.07
AT4G01450	AT4G01450.1,AT4G01450.2,AT4G01450.3,AT4G01450.4	1530.93	254.00	14.95
AT4G01460	AT4G01460.1,AT4G01460.2	1582.91	293.00	16.66
AT4G01480	AT4G01480.1,AT4G01480.2	1097.00	585.99	48.59
AT4G01500	AT4G01500.1	1527.00	16.00	0.94
AT4G01510	AT4G01510.1,AT4G01510.2,AT4G01510.3,AT4G01510.4,AT4G01510.5,AT4G01510.6,AT4G01510.7,AT4G01510.8,AT4G01510.9	930.78	65.00	6.39
AT4G01540	AT4G01540.1,AT4G01540.2,AT4G01540.3,AT4G01540.4	1610.01	36.00	2.01
AT4G01550	AT4G01550.1,AT4G01550.2	1757.00	148.00	7.57
AT4G01560	AT4G01560.1	1428.00	337.00	21.30
AT4G01570	AT4G01570.1	2469.00	182.00	6.58
AT4G01575	AT4G01575.1	740.00	15.00	1.88
AT4G01580	AT4G01580.1	912.00	92.89	9.33
AT4G01590	AT4G01590.1,AT4G01590.2,AT4G01590.3	1052.65	273.65	23.68
AT4G01595	AT4G01595.1	762.00	86.58	10.50
AT4G01600	AT4G01600.1,AT4G01600.2,AT4G01600.3	793.68	175.00	20.33
AT4G01610	AT4G01610.1,AT4G01610.2	1548.27	1379.00	80.22
AT4G01630	AT4G01630.1	1097.00	1.00	0.08
AT4G01650	AT4G01650.1,AT4G01650.2,AT4G01650.3	1120.42	79.00	6.41
AT4G01660	AT4G01660.1	2328.00	237.00	9.10
AT4G01670	AT4G01670.1	1154.00	130.98	10.31
AT4G01680	AT4G01680.1,AT4G01680.2,AT4G01680.3	1292.87	28.00	1.96
AT4G01690	AT4G01690.1,AT4G01690.2	1804.00	1236.00	61.50
AT4G01700	AT4G01700.1	966.00	182.00	17.22
AT4G01710	AT4G01710.1	1037.00	91.99	8.09
AT4G01720	AT4G01720.1	1950.00	140.00	6.43
AT4G01730	AT4G01730.1	1794.00	128.00	6.41
AT4G01740	AT4G01740.1	1959.00	55.00	2.52
AT4G01750	AT4G01750.1	1651.00	185.00	10.08
AT4G01790	AT4G01790.1	680.00	74.00	10.11
AT4G01800	AT4G01800.1,AT4G01800.2,AT4G01800.3	3308.61	1578.00	42.41
AT4G01810	AT4G01810.1,AT4G01810.2,AT4G01810.3	3195.00	562.00	15.65
AT4G01830	AT4G01830.1,AT4G01830.2	3181.00	3.00	0.08
AT4G01840	AT4G01840.1	1757.00	86.00	4.40
AT4G01850	AT4G01850.1,AT4G01850.2	1313.45	2758.00	189.94
AT4G01860	AT4G01860.1,AT4G01860.2	4541.00	348.00	6.79
AT4G01870	AT4G01870.1,AT4G01870.2	2124.54	117.00	4.93
AT4G01880	AT4G01880.1,AT4G01880.2,AT4G01880.3	1418.13	116.00	7.38
AT4G01883	AT4G01883.1,AT4G01883.2,AT4G01883.3	1174.09	99.00	7.65
AT4G01890	AT4G01890.1	1454.00	2.00	0.12
AT4G01895	AT4G01895.1	423.00	21.00	4.78
