gene_id	transcript_id(s)	length	expected_count	FPKM
AT3G53100	AT3G53100.1	1801.00	258.99	13.14
AT3G53110	AT3G53110.1	1860.00	720.00	35.35
AT3G53120	AT3G53120.1	900.00	189.00	19.59
AT3G53130	AT3G53130.1	3355.00	365.00	9.85
AT3G53150	AT3G53150.1	1786.00	1.00	0.05
AT3G53160	AT3G53160.1	1645.00	14.00	0.78
AT3G53170	AT3G53170.1,AT3G53170.2,AT3G53170.3,AT3G53170.4	1973.04	43.00	1.99
AT3G53180	AT3G53180.1	3079.00	811.00	23.86
AT3G53190	AT3G53190.1	2027.00	437.00	19.65
AT3G53210	AT3G53210.1,AT3G53210.2,AT3G53210.3	1391.64	36.00	2.38
AT3G53220	AT3G53220.1	707.00	38.00	5.07
AT3G53230	AT3G53230.1	3153.00	107.00	3.07
AT3G53232	AT3G53232.1	746.00	16.00	2.02
AT3G53235	AT3G53235.1	345.00	16.00	4.64
AT3G53240	AT3G53240.1,AT3G53240.2,AT3G53240.3	2953.15	163.00	5.00
AT3G53250	AT3G53250.1,AT3G53250.2	620.00	5.00	0.77
AT3G53260	AT3G53260.1	2887.00	297.04	9.33
AT3G53270	AT3G53270.1,AT3G53270.2,AT3G53270.3,AT3G53270.4,AT3G53270.5,AT3G53270.6,AT3G53270.7,AT3G53270.8,AT3G53270.9	1529.70	131.00	7.85
AT3G53280	AT3G53280.1	1704.00	268.00	14.39
AT3G53310	AT3G53310.1	1551.00	103.00	6.09
AT3G53320	AT3G53320.1	2084.00	88.00	3.85
AT3G53340	AT3G53340.1,AT3G53340.2,AT3G53340.3,AT3G53340.4,AT3G53340.5	1102.20	90.00	7.56
AT3G53350	AT3G53350.1,AT3G53350.2,AT3G53350.3,AT3G53350.4,AT3G53350.5,AT3G53350.6,AT3G53350.7,AT3G53350.8,AT3G53350.9	1583.45	31.00	1.79
AT3G53360	AT3G53360.1,AT3G53360.2	2590.60	27.00	0.95
AT3G53370	AT3G53370.1,AT3G53370.2	708.00	72.00	9.60
AT3G53380	AT3G53380.1	2658.00	114.00	3.89
AT3G53390	AT3G53390.1	2371.00	217.00	8.32
AT3G53400	AT3G53400.1	2030.00	247.00	11.09
AT3G53410	AT3G53410.1	1178.00	103.00	8.08
AT3G53420	AT3G53420.1,AT3G53420.2	1278.00	2466.87	177.88
AT3G53430	AT3G53430.1	1208.00	1564.00	119.52
AT3G53440	AT3G53440.1,AT3G53440.2	1961.00	70.00	3.26
AT3G53450	AT3G53450.1	884.00	2.00	0.21
AT3G53460	AT3G53460.1,AT3G53460.2,AT3G53460.3,AT3G53460.4	1302.32	9796.00	692.81
AT3G53470	AT3G53470.1,AT3G53470.2	768.16	428.00	52.37
AT3G53480	AT3G53480.1	4688.00	10.00	0.19
AT3G53490	AT3G53490.1	1176.00	68.00	5.34
AT3G53500	AT3G53500.1,AT3G53500.2,AT3G53500.3	1436.91	760.00	48.58
AT3G53510	AT3G53510.1	2836.00	111.00	3.55
AT3G53520	AT3G53520.1,AT3G53520.2,AT3G53520.3,AT3G53520.4	1874.41	422.00	20.56
AT3G53530	AT3G53530.1,AT3G53530.2	1018.06	123.00	11.22
AT3G53540	AT3G53540.1,AT3G53540.2	3307.04	268.00	7.34
AT3G53560	AT3G53560.1,AT3G53560.2	1513.00	367.00	22.25
AT3G53570	AT3G53570.1,AT3G53570.2,AT3G53570.3,AT3G53570.4,AT3G53570.5	1842.48	276.00	13.68
AT3G53580	AT3G53580.1	1469.00	664.00	41.50
AT3G53590	AT3G53590.1	3429.00	171.00	4.51
AT3G53610	AT3G53610.1,AT3G53610.2,AT3G53610.3	1203.62	353.00	27.08
AT3G53620	AT3G53620.1	1367.00	142.00	9.55
AT3G53630	AT3G53630.1,AT3G53630.2	1159.69	395.00	31.48
AT3G53640	AT3G53640.1	1929.00	1.44	0.07
AT3G53650	AT3G53650.1	955.00	32.99	3.22
AT3G53670	AT3G53670.1,AT3G53670.2	1397.66	419.00	27.56
AT3G53680	AT3G53680.1,AT3G53680.2	3124.86	86.00	2.49
AT3G53690	AT3G53690.1	1363.00	4.00	0.27
AT3G53700	AT3G53700.1	2934.00	153.00	4.73
AT3G53710	AT3G53710.1,AT3G53710.2,AT3G53710.3	1960.59	501.00	23.31
AT3G53720	AT3G53720.1,AT3G53720.2	2993.17	98.00	2.97
AT3G53730	AT3G53730.1	1131.00	424.00	34.68
AT3G53740	AT3G53740.1,AT3G53740.2,AT3G53740.3,AT3G53740.4	596.89	1040.01	166.14
AT3G53750	AT3G53750.1,AT3G53750.2	1755.35	340.01	17.71
AT3G53760	AT3G53760.1,AT3G53760.2,AT3G53760.3	2717.63	129.97	4.34
AT3G53780	AT3G53780.1,AT3G53780.2,AT3G53780.3	1760.83	156.00	8.10
AT3G53800	AT3G53800.1,AT3G53800.2	1423.63	638.00	41.18
AT3G53810	AT3G53810.1	2423.00	121.00	4.54
AT3G53830	AT3G53830.1,AT3G53830.2,AT3G53830.3,AT3G53830.4	2143.45	38.00	1.61
AT3G53840	AT3G53840.1	2045.00	5.00	0.22
AT3G53850	AT3G53850.1,AT3G53850.2,AT3G53850.3	946.87	105.00	10.33
AT3G53860	AT3G53860.1	1219.00	31.84	2.41
AT3G53870	AT3G53870.1	1109.00	2155.18	179.90
AT3G53880	AT3G53880.1,AT3G53880.2	1197.34	99.00	7.63
AT3G53890	AT3G53890.1,AT3G53890.2	668.28	828.00	117.33
AT3G53900	AT3G53900.1,AT3G53900.2	1284.00	196.00	14.07
AT3G53920	AT3G53920.1,AT3G53920.2	2154.18	687.00	29.04
AT3G53930	AT3G53930.1,AT3G53930.2,AT3G53930.3,AT3G53930.4,AT3G53930.5	2248.91	230.96	9.35
AT3G53940	AT3G53940.1,AT3G53940.2	1654.64	52.00	2.88
AT3G53950	AT3G53950.1	2194.00	158.00	6.56
AT3G53960	AT3G53960.1	2193.00	233.00	9.67
AT3G53970	AT3G53970.1,AT3G53970.2	1288.66	483.00	34.53
AT3G53980	AT3G53980.1,AT3G53980.2	580.76	69.00	11.35
AT3G53990	AT3G53990.1,AT3G53990.2	1012.91	1691.00	155.04
AT3G54000	AT3G54000.1,AT3G54000.2,AT3G54000.3	2020.03	22.00	0.99
AT3G54010	AT3G54010.1,AT3G54010.2	2302.06	558.00	22.05
AT3G54020	AT3G54020.1	1634.00	77.00	4.32
AT3G54030	AT3G54030.1	1984.00	184.00	8.46
AT3G54040	AT3G54040.1,AT3G54040.2	1010.00	13.00	1.20
AT3G54050	AT3G54050.1,AT3G54050.2	1392.67	4761.00	314.28
AT3G54060	AT3G54060.1,AT3G54060.2	1725.00	22.00	1.17
AT3G54065	AT3G54065.1	849.00	2.00	0.22
AT3G54080	AT3G54080.1	1756.00	395.00	20.56
AT3G54085	AT3G54085.1,AT3G54085.2,AT3G54085.3	536.92	127.00	22.72
AT3G54090	AT3G54090.1	1729.00	260.00	13.75
AT3G54100	AT3G54100.1	2743.00	204.00	6.75
AT3G54110	AT3G54110.1	1355.00	707.00	48.00
AT3G54120	AT3G54120.1	962.00	57.00	5.51
AT3G54130	AT3G54130.1	1248.00	78.00	5.76
AT3G54140	AT3G54140.1,AT3G54140.2	2031.45	264.00	11.85
AT3G54150	AT3G54150.1,AT3G54150.2	1049.06	92.00	8.13
AT3G54160	AT3G54160.1	2035.00	10.00	0.45
AT3G54170	AT3G54170.1	1364.00	161.00	10.86
AT3G54180	AT3G54180.1	1379.00	38.00	2.53
AT3G54190	AT3G54190.1	2026.00	493.00	22.18
AT3G54200	AT3G54200.1	1011.00	82.00	7.53
AT3G54210	AT3G54210.1	997.00	3213.00	299.47
AT3G54220	AT3G54220.1	2778.00	303.00	9.89
AT3G54230	AT3G54230.1,AT3G54230.2,AT3G54230.3,AT3G54230.4,AT3G54230.5	3772.09	567.92	13.61
AT3G54250	AT3G54250.1,AT3G54250.2	1440.31	107.00	6.82
AT3G54260	AT3G54260.1	1488.00	205.00	12.64
AT3G54270	AT3G54270.1	1846.00	8.00	0.40
AT3G54280	AT3G54280.1,AT3G54280.2	6815.00	406.00	5.36
AT3G54290	AT3G54290.1	1694.00	155.00	8.37
AT3G54300	AT3G54300.1,AT3G54300.2,AT3G54300.3	1045.92	318.00	28.20
AT3G54320	AT3G54320.1,AT3G54320.2,AT3G54320.3,AT3G54320.4,AT3G54320.5	1556.01	53.00	3.12
AT3G54340	AT3G54340.1	1214.00	40.00	3.04
AT3G54350	AT3G54350.1,AT3G54350.2,AT3G54350.3,AT3G54350.4,AT3G54350.5	2632.69	296.00	10.21
AT3G54360	AT3G54360.1,AT3G54360.2	1716.64	999.00	53.23
AT3G54363	AT3G54363.1	468.00	19.00	3.94
AT3G54380	AT3G54380.1,AT3G54380.2,AT3G54380.3	1382.02	170.00	11.31
AT3G54390	AT3G54390.1,AT3G54390.2	1427.87	82.00	5.28
AT3G54400	AT3G54400.1	1708.00	523.00	28.01
AT3G54410	AT3G54410.1	1092.00	1.00	0.08
AT3G54420	AT3G54420.1	2084.00	165.00	7.21
AT3G54430	AT3G54430.1	1520.00	155.00	9.35
AT3G54440	AT3G54440.1,AT3G54440.2,AT3G54440.3	3690.75	705.00	17.27
AT3G54450	AT3G54450.1	1830.00	1.00	0.05
AT3G54460	AT3G54460.1,AT3G54460.2	4204.86	247.97	5.33
AT3G54470	AT3G54470.1	1786.00	307.00	15.71
AT3G54480	AT3G54480.1,AT3G54480.2,AT3G54480.3,AT3G54480.4,AT3G54480.5,AT3G54480.6,AT3G54480.7	1275.60	316.00	22.83
AT3G54490	AT3G54490.1	935.00	5.00	0.50
AT3G54500	AT3G54500.1,AT3G54500.2,AT3G54500.3,AT3G54500.4,AT3G54500.5,AT3G54500.6,AT3G54500.7,AT3G54500.8	2254.56	386.00	15.58
AT3G54510	AT3G54510.1,AT3G54510.2,AT3G54510.3,AT3G54510.4,AT3G54510.5,AT3G54510.6	2615.15	1.00	0.03
AT3G54540	AT3G54540.1,AT3G54540.2	2524.46	735.00	26.45
AT3G54560	AT3G54560.1,AT3G54560.2	891.00	175.00	18.33
AT3G54600	AT3G54600.1	1752.00	890.00	46.44
AT3G54610	AT3G54610.1	2172.00	109.00	4.57
AT3G54620	AT3G54620.1,AT3G54620.2,AT3G54620.3	1556.92	806.00	47.46
AT3G54630	AT3G54630.1	1932.00	44.00	2.08
AT3G54640	AT3G54640.1	1456.00	1535.00	96.81
AT3G54650	AT3G54650.1	2388.00	348.00	13.25
AT3G54660	AT3G54660.1	2332.00	1454.00	56.70
AT3G54670	AT3G54670.1	4314.00	367.00	7.68
AT3G54680	AT3G54680.1	1311.00	205.00	14.40
AT3G54690	AT3G54690.1	1477.00	255.00	15.85
AT3G54710	AT3G54710.1	1826.00	36.00	1.80
AT3G54720	AT3G54720.1	2432.00	127.96	4.78
AT3G54730	AT3G54730.1,AT3G54730.2,AT3G54730.3,AT3G54730.4	1384.00	4.22	0.28
AT3G54740	AT3G54740.1,AT3G54740.2,AT3G54740.3,AT3G54740.4,AT3G54740.5,AT3G54740.6,AT3G54740.7,AT3G54740.8	1895.77	123.00	5.92
AT3G54750	AT3G54750.1,AT3G54750.2,AT3G54750.3,AT3G54750.4,AT3G54750.5	2189.01	190.00	7.90
AT3G54760	AT3G54760.1,AT3G54760.2	3011.00	606.00	18.24
AT3G54770	AT3G54770.1,AT3G54770.2,AT3G54770.3	1112.13	5.00	0.42
AT3G54780	AT3G54780.1,AT3G54780.2,AT3G54780.3,AT3G54780.4,AT3G54780.5	2155.28	70.00	2.96
AT3G54790	AT3G54790.1,AT3G54790.2,AT3G54790.3	2508.15	348.00	12.60
AT3G54810	AT3G54810.1,AT3G54810.2	1799.84	1516.88	77.01
AT3G54820	AT3G54820.1	1790.00	100.00	5.11
AT3G54826	AT3G54826.1	959.00	226.00	21.93
AT3G54830	AT3G54830.1,AT3G54830.2	1775.00	35.00	1.80
AT3G54840	AT3G54840.1,AT3G54840.2,AT3G54840.3	1079.43	274.00	23.52
AT3G54850	AT3G54850.1	2242.00	352.00	14.29
AT3G54860	AT3G54860.1,AT3G54860.2	2166.00	189.00	7.95
AT3G54870	AT3G54870.1,AT3G54870.2,AT3G54870.3	3625.00	4.00	0.10
AT3G54880	AT3G54880.1	1060.00	235.00	20.55
AT3G54890	AT3G54890.1,AT3G54890.2,AT3G54890.3,AT3G54890.4	1182.07	45479.00	3554.03
AT3G54900	AT3G54900.1	1108.00	705.00	58.90
AT3G54910	AT3G54910.1,AT3G54910.2,AT3G54910.3	2444.11	258.99	9.63
AT3G54920	AT3G54920.1	2214.00	1895.00	77.91
AT3G54930	AT3G54930.1,AT3G54930.2,AT3G54930.3	2011.52	56.00	2.54
AT3G54950	AT3G54950.1	2433.00	122.00	4.56
AT3G54960	AT3G54960.1,AT3G54960.2	2040.40	218.00	9.74
AT3G54970	AT3G54970.1,AT3G54970.2,AT3G54970.3,AT3G54970.4,AT3G54970.5,AT3G54970.6	1262.56	84.00	6.13
AT3G54980	AT3G54980.1,AT3G54980.2	3667.18	66.00	1.63
AT3G54990	AT3G54990.1,AT3G54990.2	1041.00	5.00	0.45
AT3G55000	AT3G55000.1	1236.00	140.00	10.45
AT3G55005	AT3G55005.1	1268.00	184.00	13.38
AT3G55010	AT3G55010.1,AT3G55010.2	1600.00	222.00	12.71
AT3G55020	AT3G55020.1,AT3G55020.2,AT3G55020.3	3085.18	651.00	19.12
AT3G55030	AT3G55030.1	1394.00	271.00	17.87
AT3G55040	AT3G55040.1	1100.00	764.00	64.31
AT3G55050	AT3G55050.1,AT3G55050.2	1726.31	155.00	8.21
AT3G55060	AT3G55060.1,AT3G55060.2,AT3G55060.3	2957.00	35.00	1.07
AT3G55070	AT3G55070.1,AT3G55070.2	1847.34	364.00	17.99
AT3G55080	AT3G55080.1,AT3G55080.2,AT3G55080.3,AT3G55080.4,AT3G55080.5	1484.73	223.99	13.85
AT3G55090	AT3G55090.1	2728.00	22.00	0.73
AT3G55110	AT3G55110.1	2540.00	52.46	1.88
AT3G55120	AT3G55120.1	1112.00	77.00	6.41
AT3G55130	AT3G55130.1	2615.00	296.54	10.30
AT3G55140	AT3G55140.1,AT3G55140.2	1412.76	180.00	11.71
AT3G55160	AT3G55160.1,AT3G55160.2,AT3G55160.3	6818.90	156.00	2.06
AT3G55170	AT3G55170.1,AT3G55170.2,AT3G55170.3,AT3G55170.4,AT3G55170.5	623.92	304.00	46.33
AT3G55200	AT3G55200.1,AT3G55200.2,AT3G55200.3	3902.93	349.93	8.10
AT3G55220	AT3G55220.1	4312.00	218.07	4.57
AT3G55230	AT3G55230.1	1160.00	1.00	0.08
AT3G55240	AT3G55240.1	1456.00	388.00	24.47
AT3G55250	AT3G55250.1	1430.00	536.00	34.43
AT3G55260	AT3G55260.1	2085.00	538.00	23.51
AT3G55270	AT3G55270.1	3130.00	640.00	18.52
AT3G55280	AT3G55280.1,AT3G55280.2,AT3G55280.3	723.61	676.00	88.08
AT3G55290	AT3G55290.1,AT3G55290.2	1148.24	138.34	11.14
AT3G55310	AT3G55310.1	1037.00	1.66	0.15
AT3G55320	AT3G55320.1	4766.00	331.00	6.27
AT3G55330	AT3G55330.1	1102.00	1385.00	116.37
AT3G55340	AT3G55340.1	2063.00	140.00	6.18
AT3G55350	AT3G55350.1	1739.00	116.00	6.10
AT3G55360	AT3G55360.1	1431.00	409.00	26.26
AT3G55370	AT3G55370.1,AT3G55370.2,AT3G55370.3	1578.68	50.00	2.90
AT3G55380	AT3G55380.1,AT3G55380.2	1072.45	151.00	13.05
AT3G55390	AT3G55390.1	1023.00	71.00	6.44
AT3G55400	AT3G55400.1,AT3G55400.2	2173.22	496.00	20.78
AT3G55410	AT3G55410.1,AT3G55410.2	3679.00	1599.00	39.30
AT3G55420	AT3G55420.1	1219.00	192.00	14.54
AT3G55430	AT3G55430.1	1944.00	1112.00	52.19
AT3G55440	AT3G55440.1	1638.00	3474.00	194.19
AT3G55450	AT3G55450.1,AT3G55450.2	1519.81	720.00	43.45
AT3G55460	AT3G55460.1	1276.00	941.00	67.96
AT3G55470	AT3G55470.1,AT3G55470.2	855.68	116.06	12.68
AT3G55480	AT3G55480.1,AT3G55480.2	3549.00	380.00	9.69
AT3G55490	AT3G55490.1	907.00	68.57	7.05
AT3G55500	AT3G55500.1	1251.00	59.00	4.35
AT3G55510	AT3G55510.1,AT3G55510.2	2397.50	124.00	4.70
AT3G55515	AT3G55515.1	1139.00	4.00	0.32
AT3G55520	AT3G55520.1,AT3G55520.2,AT3G55520.3	1017.00	434.00	39.63
AT3G55530	AT3G55530.1	1164.00	254.00	20.17
AT3G55540	AT3G55540.1	1005.00	1.00	0.09
AT3G55560	AT3G55560.1	1858.00	109.00	5.36
AT3G55580	AT3G55580.1	1742.00	10.00	0.52
AT3G55600	AT3G55600.1,AT3G55600.2	1107.04	100.00	8.36
AT3G55605	AT3G55605.1	1000.00	65.00	6.04
AT3G55610	AT3G55610.1,AT3G55610.2	2712.75	1036.70	34.68
AT3G55620	AT3G55620.1	1282.00	653.00	46.94
AT3G55630	AT3G55630.1,AT3G55630.2,AT3G55630.3,AT3G55630.4,AT3G55630.5,AT3G55630.6,AT3G55630.7	1663.16	634.00	34.89
AT3G55640	AT3G55640.1,AT3G55640.2,AT3G55640.3,AT3G55640.4	1685.94	127.00	6.89
AT3G55646	AT3G55646.1	1108.00	49.00	4.09
AT3G55660	AT3G55660.1,AT3G55660.2	2155.00	68.00	2.87
AT3G55670	AT3G55670.1	657.00	1.08	0.16
AT3G55690	AT3G55690.1	1615.00	32.00	1.81
AT3G55700	AT3G55700.1	1622.00	1.00	0.06
AT3G55710	AT3G55710.1	1888.00	25.00	1.21
AT3G55720	AT3G55720.1	1655.00	4.00	0.22
AT3G55730	AT3G55730.1	1587.00	27.00	1.56
AT3G55740	AT3G55740.1,AT3G55740.2,AT3G55740.3	1881.13	109.00	5.29
AT3G55750	AT3G55750.1	911.00	851.63	87.18
AT3G55760	AT3G55760.1,AT3G55760.2,AT3G55760.3	2113.12	472.00	20.35
AT3G55770	AT3G55770.1,AT3G55770.2,AT3G55770.3,AT3G55770.4,AT3G55770.5,AT3G55770.6,AT3G55770.7	1027.95	1877.00	169.48
AT3G55780	AT3G55780.1	1447.00	3.00	0.19
AT3G55800	AT3G55800.1	1747.00	4397.99	230.18
AT3G55820	AT3G55820.1	1117.00	19.00	1.57
AT3G55830	AT3G55830.1	1470.00	647.00	40.41
AT3G55840	AT3G55840.1	1872.00	403.00	19.66
AT3G55850	AT3G55850.1,AT3G55850.2,AT3G55850.3,AT3G55850.4,AT3G55850.5,AT3G55850.6	2227.91	484.00	19.77
AT3G55880	AT3G55880.1,AT3G55880.2,AT3G55880.3,AT3G55880.4	1336.43	548.00	37.74
AT3G55890	AT3G55890.1,AT3G55890.2,AT3G55890.3,AT3G55890.4	914.10	25.00	2.55
AT3G55900	AT3G55900.1	488.00	7.00	1.39
AT3G55910	AT3G55910.1	711.00	21.00	2.79
AT3G55920	AT3G55920.1	877.00	109.99	11.72
AT3G55940	AT3G55940.1	2137.00	17.00	0.72
AT3G55950	AT3G55950.1	3126.00	118.00	3.42
AT3G55960	AT3G55960.1	1460.00	562.00	35.34
AT3G55970	AT3G55970.1,AT3G55970.2	1481.62	519.00	32.15
AT3G55980	AT3G55980.1,AT3G55980.2	2186.45	2496.00	103.93
AT3G55990	AT3G55990.1	2001.00	19.00	0.87
AT3G56000	AT3G56000.1	2002.00	17.00	0.77
AT3G56010	AT3G56010.1	1119.00	503.00	41.60
AT3G56020	AT3G56020.1	522.00	464.17	85.59
AT3G56030	AT3G56030.1	1284.00	37.00	2.66
AT3G56040	AT3G56040.1	3052.00	799.00	23.72
AT3G56050	AT3G56050.1,AT3G56050.2	2226.01	1338.00	54.71
AT3G56060	AT3G56060.1	2374.00	292.00	11.18
AT3G56070	AT3G56070.1,AT3G56070.2	1050.46	241.00	21.28
AT3G56080	AT3G56080.1,AT3G56080.2	2178.26	103.00	4.31
AT3G56090	AT3G56090.1	1277.00	603.00	43.52
AT3G56100	AT3G56100.1,AT3G56100.2	2668.25	58.00	1.97
AT3G56110	AT3G56110.1,AT3G56110.2,AT3G56110.3,AT3G56110.4	1155.15	213.00	17.05
AT3G56120	AT3G56120.1	1690.00	129.00	6.98
AT3G56130	AT3G56130.1,AT3G56130.2,AT3G56130.3,AT3G56130.4,AT3G56130.5	1425.78	663.00	42.72
AT3G56140	AT3G56140.1,AT3G56140.2,AT3G56140.3	2626.53	693.08	23.96
AT3G56150	AT3G56150.1,AT3G56150.2	3073.47	1604.00	47.28
AT3G56160	AT3G56160.1,AT3G56160.2,AT3G56160.3,AT3G56160.4,AT3G56160.5	1804.00	440.00	22.29
AT3G56170	AT3G56170.1	1501.00	90.00	5.50
AT3G56180	AT3G56180.1,AT3G56180.2	985.00	19.00	1.79
AT3G56190	AT3G56190.1,AT3G56190.2	1546.28	1107.00	65.64
AT3G56200	AT3G56200.1	1958.00	740.00	34.48
AT3G56210	AT3G56210.1,AT3G56210.2,AT3G56210.4,AT3G56210.5	1545.08	640.00	37.98
AT3G56220	AT3G56220.1,AT3G56220.2	608.27	17.00	2.66
AT3G56240	AT3G56240.1,AT3G56240.2,AT3G56240.3	771.31	806.00	98.20
AT3G56250	AT3G56250.1,AT3G56250.2,AT3G56250.3,AT3G56250.4	709.72	24.00	3.19
AT3G56260	AT3G56260.1,AT3G56260.2	1055.00	26.00	2.29
AT3G56270	AT3G56270.1	1814.00	88.00	4.43
AT3G56290	AT3G56290.1	1061.00	45.00	3.93
AT3G56300	AT3G56300.1,AT3G56300.2,AT3G56300.3	1677.00	26.00	1.42
AT3G56310	AT3G56310.1,AT3G56310.2	1596.07	1222.00	70.15
AT3G56320	AT3G56320.1,AT3G56320.2,AT3G56320.3,AT3G56320.4,AT3G56320.5,AT3G56320.6,AT3G56320.7	2196.65	55.00	2.28
AT3G56330	AT3G56330.1	1386.00	63.00	4.18
AT3G56340	AT3G56340.1	830.00	1591.00	179.50
AT3G56360	AT3G56360.1	1416.00	1083.00	70.28
AT3G56370	AT3G56370.1	3515.00	406.00	10.45
AT3G56400	AT3G56400.1	1470.00	3738.00	233.44
AT3G56410	AT3G56410.1,AT3G56410.2,AT3G56410.3	4938.27	571.00	10.43
AT3G56430	AT3G56430.1	1840.00	164.00	8.14
AT3G56440	AT3G56440.1,AT3G56440.2,AT3G56440.3	1689.98	54.00	2.92
AT3G56450	AT3G56450.1	1146.00	85.99	6.94
AT3G56460	AT3G56460.1	1400.00	1046.00	68.68
AT3G56470	AT3G56470.1	1633.00	62.00	3.48
AT3G56480	AT3G56480.1	2164.00	439.00	18.47
AT3G56490	AT3G56490.1	1031.00	498.00	44.83
AT3G56500	AT3G56500.1	333.00	5.00	1.51
AT3G56510	AT3G56510.1,AT3G56510.2,AT3G56510.3,AT3G56510.4,AT3G56510.5	1307.94	205.00	14.43
AT3G56550	AT3G56550.1,AT3G56550.2	2901.00	12.00	0.38
AT3G56570	AT3G56570.1,AT3G56570.2	1736.00	25.00	1.32
AT3G56580	AT3G56580.1,AT3G56580.2,AT3G56580.3	1457.49	273.00	17.20
AT3G56590	AT3G56590.1,AT3G56590.2	2348.29	514.00	19.90
AT3G56600	AT3G56600.1,AT3G56600.2,AT3G56600.3	2251.00	2.00	0.08
AT3G56620	AT3G56620.1	1472.00	62.00	3.87
AT3G56630	AT3G56630.1	1812.00	238.00	12.00
AT3G56640	AT3G56640.1	2766.00	131.00	4.30
AT3G56650	AT3G56650.1	1356.00	533.00	36.16
AT3G56660	AT3G56660.1	2078.00	1.00	0.04
AT3G56680	AT3G56680.1	1559.00	1122.00	65.97
AT3G56690	AT3G56690.1	3453.00	224.00	5.87
AT3G56710	AT3G56710.1,AT3G56710.2	1410.31	604.00	39.36
AT3G56720	AT3G56720.1,AT3G56720.2,AT3G56720.3,AT3G56720.4,AT3G56720.5,AT3G56720.6,AT3G56720.7	1742.83	473.00	24.82
AT3G56730	AT3G56730.1,AT3G56730.2,AT3G56730.3,AT3G56730.4,AT3G56730.5,AT3G56730.6	789.96	14.00	1.66
AT3G56740	AT3G56740.1	1416.00	161.00	10.45
AT3G56750	AT3G56750.1	1710.00	346.98	18.56
AT3G56760	AT3G56760.1	2269.00	247.00	9.90
AT3G56770	AT3G56770.1,AT3G56770.2	1129.00	15.00	1.23
AT3G56780	AT3G56780.1,AT3G56780.2,AT3G56780.3	1296.00	8.00	0.57
AT3G56790	AT3G56790.1	679.00	3.00	0.42
AT3G56800	AT3G56800.1	1143.00	1638.83	132.59
AT3G56810	AT3G56810.1	1362.00	138.00	9.32
AT3G56820	AT3G56820.1,AT3G56820.2,AT3G56820.3	1085.56	73.00	6.23
AT3G56830	AT3G56830.1,AT3G56830.2,AT3G56830.3,AT3G56830.4,AT3G56830.5,AT3G56830.6,AT3G56830.7,AT3G56830.8	1234.96	77.00	5.75
AT3G56840	AT3G56840.1	1567.00	165.00	9.65
AT3G56850	AT3G56850.1	1934.00	250.00	11.79
AT3G56860	AT3G56860.1,AT3G56860.10,AT3G56860.11,AT3G56860.2,AT3G56860.3,AT3G56860.4,AT3G56860.5,AT3G56860.6,AT3G56860.7,AT3G56860.8,AT3G56860.9	2840.71	1288.99	41.15
AT3G56870	AT3G56870.1,AT3G56870.2	2602.00	42.00	1.47
AT3G56880	AT3G56880.1	1463.00	1601.00	100.47
AT3G56890	AT3G56890.1	850.00	2.00	0.22
AT3G56900	AT3G56900.1	1692.00	94.00	5.08
AT3G56910	AT3G56910.1	693.00	2535.00	345.68
AT3G56930	AT3G56930.1,AT3G56930.2	2072.10	83.00	3.65
AT3G56940	AT3G56940.1,AT3G56940.2	1493.00	8407.00	516.73
AT3G56950	AT3G56950.1,AT3G56950.2	1114.14	495.00	41.12
AT3G56960	AT3G56960.1,AT3G56960.2	3459.37	125.00	3.27
AT3G56990	AT3G56990.1,AT3G56990.2,AT3G56990.3	2628.23	185.00	6.39
AT3G57000	AT3G57000.1	1286.00	251.00	17.98
AT3G57010	AT3G57010.1	1550.00	30.00	1.77
AT3G57020	AT3G57020.1,AT3G57020.2	1464.58	38.00	2.38
AT3G57030	AT3G57030.1	1839.00	200.00	9.93
AT3G57040	AT3G57040.1,AT3G57040.2	1586.86	153.00	8.83
AT3G57050	AT3G57050.1,AT3G57050.2,AT3G57050.3,AT3G57050.4,AT3G57050.5	1779.75	1142.00	58.65
AT3G57060	AT3G57060.1,AT3G57060.2,AT3G57060.3	4592.75	127.00	2.50
AT3G57062	AT3G57062.1,AT3G57062.2	706.00	177.00	23.67
AT3G57070	AT3G57070.1	1824.00	232.00	11.62
AT3G57080	AT3G57080.1	1427.00	147.00	9.46
AT3G57090	AT3G57090.1,AT3G57090.2	1019.00	352.00	32.07
AT3G57100	AT3G57100.1	1470.00	1.00	0.06
AT3G57110	AT3G57110.1	757.00	4.37	0.54
AT3G57120	AT3G57120.1	1847.00	165.00	8.16
AT3G57130	AT3G57130.1,AT3G57130.2	1835.00	7.00	0.35
AT3G57140	AT3G57140.1,AT3G57140.2	3105.00	80.00	2.33
AT3G57150	AT3G57150.1	2261.00	489.00	19.68
AT3G57160	AT3G57160.1,AT3G57160.2	413.80	14.00	3.32
AT3G57170	AT3G57170.1,AT3G57170.2	2582.53	624.00	21.94
AT3G57180	AT3G57180.1	2232.00	125.00	5.10
AT3G57190	AT3G57190.1	1760.00	188.00	9.77
AT3G57200	AT3G57200.1,AT3G57200.2	2130.00	3.00	0.13
AT3G57210	AT3G57210.1	1231.00	1.00	0.07
AT3G57220	AT3G57220.1	1692.00	157.00	8.49
AT3G57230	AT3G57230.1,AT3G57230.2,AT3G57230.3,AT3G57230.4,AT3G57230.5	1154.59	365.00	29.22
AT3G57240	AT3G57240.1	1399.00	176.00	11.56
